kind,shard,regime,act,width,seed,seedA,seedB,acc,accA,accB,barrier,dF_op,wmove,epochs,status,_src
net,4,mup,tanh,1,2.0,,,0.9113,,,,5.408733,4.3025,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,1,3.0,,,0.9079,,,,2.484207,4.3655,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,1,4.0,,,0.9101,,,,3.95389,4.3235,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,2,0.0,,,0.907,,,,2.741209,3.6003,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,2,1.0,,,0.9131,,,,4.638813,3.6195,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,2,2.0,,,0.9135,,,,6.95684,3.6432,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,2,3.0,,,0.9111,,,,3.468099,3.6211,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,2,4.0,,,0.9141,,,,2.502023,3.6363,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,4,0.0,,,0.9137,,,,2.517746,3.2281,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,4,1.0,,,0.913,,,,2.710184,3.2458,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,4,2.0,,,0.9127,,,,1.635959,3.2396,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,4,3.0,,,0.9141,,,,0.677272,3.2346,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,4,4.0,,,0.9143,,,,1.05849,3.2253,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,8,0.0,,,0.9184,,,,0.054325,2.9226,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,8,1.0,,,0.9139,,,,0.138693,2.9566,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,8,2.0,,,0.9233,,,,0.21177,2.9118,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,8,3.0,,,0.9185,,,,0.241283,2.9173,100,ok,param_cnn_v2_shard4.csv
net,4,mup,tanh,8,4.0,,,0.9188,,,,0.183608,2.9189,100,ok,param_cnn_v2_shard4.csv
net,5,mup,swish,1,0.0,,,0.9047,,,,5.935395,4.0781,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,1,1.0,,,0.9086,,,,4.614669,4.0744,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,1,2.0,,,0.9075,,,,4.059464,4.0926,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,1,3.0,,,0.9061,,,,4.813575,4.0891,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,1,4.0,,,0.9099,,,,3.134148,4.1195,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,2,0.0,,,0.9142,,,,1.043681,3.4278,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,2,1.0,,,0.9142,,,,0.731716,3.4738,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,2,2.0,,,0.9129,,,,4.864965,3.4549,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,2,3.0,,,0.9108,,,,2.902599,3.442,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,2,4.0,,,0.9163,,,,1.959972,3.4604,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,4,0.0,,,0.9205,,,,0.390111,2.927,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,4,1.0,,,0.9183,,,,0.227223,2.9315,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,4,2.0,,,0.9179,,,,0.29794,2.9323,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,4,3.0,,,0.9201,,,,0.308227,2.9053,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,4,4.0,,,0.9169,,,,0.206156,2.9057,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,8,0.0,,,0.9227,,,,0.395601,2.5715,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,8,1.0,,,0.9217,,,,0.197365,2.5531,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,8,2.0,,,0.9214,,,,0.087789,2.5655,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,8,3.0,,,0.9216,,,,0.146451,2.5762,100,ok,param_cnn_v2_shard5.csv
net,5,mup,swish,8,4.0,,,0.9176,,,,0.55999,2.5762,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,1,0.0,,,0.908,,,,3.453061,4.0953,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,1,1.0,,,0.9047,,,,1.668379,4.1223,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,1,2.0,,,0.9025,,,,1.253234,4.0875,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,1,3.0,,,0.9055,,,,1.987827,3.9541,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,1,4.0,,,0.9072,,,,2.967726,4.1105,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,2,0.0,,,0.9113,,,,2.301815,3.6389,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,2,1.0,,,0.9095,,,,0.378027,3.6083,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,2,2.0,,,0.9096,,,,0.638696,3.6372,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,2,3.0,,,0.912,,,,0.572189,3.6986,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,2,4.0,,,0.9103,,,,0.603406,3.6353,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,4,0.0,,,0.9107,,,,0.294837,3.2837,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,4,1.0,,,0.9153,,,,0.195534,3.271,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,4,2.0,,,0.915,,,,0.847871,3.3047,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,4,3.0,,,0.9136,,,,0.585873,3.3014,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,4,4.0,,,0.9156,,,,0.165603,3.2866,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,8,0.0,,,0.9131,,,,0.042058,2.9173,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,8,1.0,,,0.9149,,,,0.070422,2.9419,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,8,2.0,,,0.9141,,,,0.099943,2.9821,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,8,3.0,,,0.9153,,,,0.071158,2.9795,100,ok,param_cnn_v2_shard5.csv
net,5,mup,softplus,8,4.0,,,0.9132,,,,0.080415,2.9627,100,ok,param_cnn_v2_shard5.csv
pair,0,ntk,relu,1,,0.0,1.0,,0.8827,0.8884,6.3847,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,0.0,2.0,,0.8827,0.8845,3.6992,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,0.0,3.0,,0.8827,0.879,6.9532,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,0.0,4.0,,0.8827,0.8813,7.355,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,1.0,2.0,,0.8884,0.8845,3.4535,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,1.0,3.0,,0.8884,0.879,4.516,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,1.0,4.0,,0.8884,0.8813,4.0294,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,2.0,3.0,,0.8845,0.879,2.741,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,2.0,4.0,,0.8845,0.8813,5.8633,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,1,,3.0,4.0,,0.879,0.8813,4.6939,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,0.0,1.0,,0.8909,0.8856,3.406,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,0.0,2.0,,0.8909,0.8836,6.9516,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,0.0,3.0,,0.8909,0.8888,4.7894,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,0.0,4.0,,0.8909,0.8799,9.2456,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,1.0,2.0,,0.8856,0.8836,8.2615,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,1.0,3.0,,0.8856,0.8888,2.7075,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,1.0,4.0,,0.8856,0.8799,6.1106,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,2.0,3.0,,0.8836,0.8888,5.6213,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,2.0,4.0,,0.8836,0.8799,3.7801,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,2,,3.0,4.0,,0.8888,0.8799,4.637,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,0.0,1.0,,0.8872,0.8863,5.3085,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,0.0,2.0,,0.8872,0.8883,4.786,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,0.0,3.0,,0.8872,0.8887,3.3605,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,0.0,4.0,,0.8872,0.8872,9.8698,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,1.0,2.0,,0.8863,0.8883,5.2744,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,1.0,3.0,,0.8863,0.8887,3.6995,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,1.0,4.0,,0.8863,0.8872,2.3028,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,2.0,3.0,,0.8883,0.8887,3.7071,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,2.0,4.0,,0.8883,0.8872,3.9883,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,4,,3.0,4.0,,0.8887,0.8872,4.5438,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,0.0,1.0,,0.8916,0.8872,5.0673,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,0.0,2.0,,0.8916,0.8868,5.7694,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,0.0,3.0,,0.8916,0.8889,3.3628,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,0.0,4.0,,0.8916,0.8866,6.2407,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,1.0,2.0,,0.8872,0.8868,2.9911,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,1.0,3.0,,0.8872,0.8889,3.1754,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,1.0,4.0,,0.8872,0.8866,7.7252,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,2.0,3.0,,0.8868,0.8889,3.0135,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,2.0,4.0,,0.8868,0.8866,5.4947,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,relu,8,,3.0,4.0,,0.8889,0.8866,2.6491,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,0.0,1.0,,0.8808,0.8847,4.9736,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,0.0,2.0,,0.8808,0.8814,6.8785,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,0.0,3.0,,0.8808,0.8874,3.3675,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,0.0,4.0,,0.8808,0.8863,3.2593,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,1.0,2.0,,0.8847,0.8814,9.5132,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,1.0,3.0,,0.8847,0.8874,5.7497,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,1.0,4.0,,0.8847,0.8863,8.059,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,2.0,3.0,,0.8814,0.8874,6.018,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,2.0,4.0,,0.8814,0.8863,5.1192,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,1,,3.0,4.0,,0.8874,0.8863,5.3378,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,0.0,1.0,,0.8874,0.8843,5.1721,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,0.0,2.0,,0.8874,0.8855,6.6482,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,0.0,3.0,,0.8874,0.8885,4.7335,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,0.0,4.0,,0.8874,0.8861,5.6104,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,1.0,2.0,,0.8843,0.8855,7.4022,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,1.0,3.0,,0.8843,0.8885,3.8026,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,1.0,4.0,,0.8843,0.8861,5.7941,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,2.0,3.0,,0.8855,0.8885,6.9269,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,2.0,4.0,,0.8855,0.8861,5.1714,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,2,,3.0,4.0,,0.8885,0.8861,4.0019,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,0.0,1.0,,0.8916,0.8878,3.0863,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,0.0,2.0,,0.8916,0.8866,5.2582,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,0.0,3.0,,0.8916,0.8856,4.0442,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,0.0,4.0,,0.8916,0.8862,5.0412,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,1.0,2.0,,0.8878,0.8866,3.5057,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,1.0,3.0,,0.8878,0.8856,4.1031,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,1.0,4.0,,0.8878,0.8862,3.8931,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,2.0,3.0,,0.8866,0.8856,8.0283,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,2.0,4.0,,0.8866,0.8862,4.3687,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,4,,3.0,4.0,,0.8856,0.8862,2.8634,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,0.0,1.0,,0.8865,0.8888,3.7465,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,0.0,2.0,,0.8865,0.8878,6.4012,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,0.0,3.0,,0.8865,0.8854,4.9895,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,0.0,4.0,,0.8865,0.8862,6.1287,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,1.0,2.0,,0.8888,0.8878,4.7732,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,1.0,3.0,,0.8888,0.8854,4.5816,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,1.0,4.0,,0.8888,0.8862,2.5914,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,2.0,3.0,,0.8878,0.8854,5.8273,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,2.0,4.0,,0.8878,0.8862,3.4812,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,gelu,8,,3.0,4.0,,0.8854,0.8862,4.9028,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,0.0,1.0,,0.8528,0.8512,2.0424,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,0.0,2.0,,0.8528,0.852,3.3585,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,0.0,3.0,,0.8528,0.8445,6.2841,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,0.0,4.0,,0.8528,0.8582,2.1979,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,1.0,2.0,,0.8512,0.852,3.2885,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,1.0,3.0,,0.8512,0.8445,2.6751,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,1.0,4.0,,0.8512,0.8582,2.1669,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,2.0,3.0,,0.852,0.8445,5.7923,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,2.0,4.0,,0.852,0.8582,4.9261,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,1,,3.0,4.0,,0.8445,0.8582,2.2317,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,0.0,1.0,,0.8532,0.8603,3.5842,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,0.0,2.0,,0.8532,0.8541,2.2468,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,0.0,3.0,,0.8532,0.8478,2.6622,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,0.0,4.0,,0.8532,0.8482,2.5245,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,1.0,2.0,,0.8603,0.8541,3.4692,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,1.0,3.0,,0.8603,0.8478,2.5749,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,1.0,4.0,,0.8603,0.8482,2.6291,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,2.0,3.0,,0.8541,0.8478,5.567,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,2.0,4.0,,0.8541,0.8482,1.7988,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,2,,3.0,4.0,,0.8478,0.8482,2.7575,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,0.0,1.0,,0.8455,0.8433,2.1557,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,0.0,2.0,,0.8455,0.8519,1.8541,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,0.0,3.0,,0.8455,0.846,2.6071,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,0.0,4.0,,0.8455,0.8489,1.9769,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,1.0,2.0,,0.8433,0.8519,3.0578,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,1.0,3.0,,0.8433,0.846,1.8128,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,1.0,4.0,,0.8433,0.8489,2.2214,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,2.0,3.0,,0.8519,0.846,1.7979,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,2.0,4.0,,0.8519,0.8489,3.0484,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,4,,3.0,4.0,,0.846,0.8489,1.8166,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,0.0,1.0,,0.8316,0.8389,1.5796,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,0.0,2.0,,0.8316,0.8348,1.5774,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,0.0,3.0,,0.8316,0.8362,1.6154,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,0.0,4.0,,0.8316,0.8332,1.6308,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,1.0,2.0,,0.8389,0.8348,1.6005,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,1.0,3.0,,0.8389,0.8362,1.7747,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,1.0,4.0,,0.8389,0.8332,1.9408,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,2.0,3.0,,0.8348,0.8362,1.6208,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,2.0,4.0,,0.8348,0.8332,1.7645,,,100,ok,param_cnn_v2_shard0.csv
pair,0,ntk,tanh,8,,3.0,4.0,,0.8362,0.8332,1.4821,,,100,ok,param_cnn_v2_shard0.csv
pair,1,ntk,swish,1,,0.0,1.0,,0.8869,0.882,5.4667,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,0.0,2.0,,0.8869,0.884,5.4931,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,0.0,3.0,,0.8869,0.8837,4.8661,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,0.0,4.0,,0.8869,0.8787,3.9222,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,1.0,2.0,,0.882,0.884,3.1318,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,1.0,3.0,,0.882,0.8837,6.0394,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,1.0,4.0,,0.882,0.8787,4.764,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,2.0,3.0,,0.884,0.8837,4.0992,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,2.0,4.0,,0.884,0.8787,4.6312,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,1,,3.0,4.0,,0.8837,0.8787,5.3784,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,0.0,1.0,,0.8871,0.887,7.603,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,0.0,2.0,,0.8871,0.8853,8.7521,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,0.0,3.0,,0.8871,0.8856,2.4077,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,0.0,4.0,,0.8871,0.8834,4.0486,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,1.0,2.0,,0.887,0.8853,7.2595,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,1.0,3.0,,0.887,0.8856,6.4958,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,1.0,4.0,,0.887,0.8834,7.2122,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,2.0,3.0,,0.8853,0.8856,5.4784,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,2.0,4.0,,0.8853,0.8834,3.2297,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,2,,3.0,4.0,,0.8856,0.8834,4.5463,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,0.0,1.0,,0.888,0.8893,2.5983,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,0.0,2.0,,0.888,0.8897,3.3439,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,0.0,3.0,,0.888,0.89,3.1224,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,0.0,4.0,,0.888,0.8892,6.9914,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,1.0,2.0,,0.8893,0.8897,8.2163,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,1.0,3.0,,0.8893,0.89,5.5092,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,1.0,4.0,,0.8893,0.8892,5.7494,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,2.0,3.0,,0.8897,0.89,5.5722,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,2.0,4.0,,0.8897,0.8892,4.008,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,4,,3.0,4.0,,0.89,0.8892,7.8219,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,0.0,1.0,,0.8861,0.8828,3.8202,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,0.0,2.0,,0.8861,0.8813,3.9375,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,0.0,3.0,,0.8861,0.8866,2.9224,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,0.0,4.0,,0.8861,0.8864,3.9636,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,1.0,2.0,,0.8828,0.8813,4.0492,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,1.0,3.0,,0.8828,0.8866,3.1561,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,1.0,4.0,,0.8828,0.8864,3.3502,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,2.0,3.0,,0.8813,0.8866,3.7656,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,2.0,4.0,,0.8813,0.8864,3.6374,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,swish,8,,3.0,4.0,,0.8866,0.8864,2.4874,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,0.0,1.0,,0.8766,0.8699,2.8098,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,0.0,2.0,,0.8766,0.8743,5.2689,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,0.0,3.0,,0.8766,0.88,5.7459,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,0.0,4.0,,0.8766,0.8738,6.6078,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,1.0,2.0,,0.8699,0.8743,5.9083,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,1.0,3.0,,0.8699,0.88,7.6047,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,1.0,4.0,,0.8699,0.8738,5.5536,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,2.0,3.0,,0.8743,0.88,4.9103,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,2.0,4.0,,0.8743,0.8738,3.8385,,,100,ok,param_cnn_v2_shard1.csv
pair,1,ntk,softplus,1,,3.0,4.0,,0.88,0.8738,2.4455,,,100,ok,param_cnn_v2_shard1.csv
