kind,shard,regime,act,width,seed,seedA,seedB,acc,accA,accB,barrier,dF_op,wmove,epochs,status,_src
net,2,sp,gelu,2048,2.0,,,0.9857,,,,0.00289,0.2259,30,ok,param_mlp_v2_shard2.csv
net,2,sp,gelu,2048,3.0,,,0.9867,,,,0.003001,0.224,30,ok,param_mlp_v2_shard2.csv
net,2,sp,gelu,2048,4.0,,,0.9849,,,,0.005057,0.2243,30,ok,param_mlp_v2_shard2.csv
net,2,sp,gelu,4096,0.0,,,0.9856,,,,0.001039,0.1524,30,ok,param_mlp_v2_shard2.csv
net,2,sp,gelu,4096,1.0,,,0.9858,,,,0.001671,0.1522,30,ok,param_mlp_v2_shard2.csv
net,2,sp,gelu,4096,2.0,,,0.9857,,,,0.001687,0.151,30,ok,param_mlp_v2_shard2.csv
net,2,sp,gelu,4096,3.0,,,0.985,,,,0.001313,0.1555,30,ok,param_mlp_v2_shard2.csv
net,2,sp,gelu,4096,4.0,,,0.9863,,,,0.001133,0.1531,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,64,0.0,,,0.9764,,,,0.162795,1.897,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,64,1.0,,,0.9746,,,,0.118287,1.9387,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,64,2.0,,,0.9732,,,,0.068848,1.9159,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,64,3.0,,,0.974,,,,0.08521,1.8712,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,64,4.0,,,0.9749,,,,0.10471,1.9415,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,128,0.0,,,0.9786,,,,0.021395,1.1838,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,128,1.0,,,0.9808,,,,0.037775,1.2116,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,128,2.0,,,0.98,,,,0.034693,1.1817,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,128,3.0,,,0.9818,,,,0.039283,1.1887,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,128,4.0,,,0.98,,,,0.046343,1.1807,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,256,0.0,,,0.9829,,,,0.014698,0.7745,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,256,1.0,,,0.9819,,,,0.013814,0.7577,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,256,2.0,,,0.9832,,,,0.012032,0.767,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,256,3.0,,,0.9834,,,,0.016273,0.7704,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,256,4.0,,,0.9825,,,,0.016445,0.7649,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,512,0.0,,,0.984,,,,0.017019,0.5312,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,512,1.0,,,0.9838,,,,0.014318,0.5302,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,512,2.0,,,0.9843,,,,0.01235,0.5386,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,512,3.0,,,0.985,,,,0.008646,0.5415,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,512,4.0,,,0.9836,,,,0.009091,0.5351,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,1024,0.0,,,0.9853,,,,0.006675,0.3958,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,1024,1.0,,,0.9855,,,,0.003889,0.3977,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,1024,2.0,,,0.9848,,,,0.004635,0.4077,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,1024,3.0,,,0.9843,,,,0.00354,0.4019,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,1024,4.0,,,0.9863,,,,0.004536,0.4008,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,2048,0.0,,,0.9855,,,,0.002502,0.3504,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,2048,1.0,,,0.9869,,,,0.001814,0.3454,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,2048,2.0,,,0.9846,,,,0.001204,0.3504,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,2048,3.0,,,0.9862,,,,0.003339,0.349,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,2048,4.0,,,0.9853,,,,0.003859,0.3444,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,4096,0.0,,,0.9861,,,,0.001363,0.324,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,4096,1.0,,,0.9852,,,,0.000764,0.3265,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,4096,2.0,,,0.9852,,,,0.002422,0.3279,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,4096,3.0,,,0.9844,,,,0.0013,0.3282,30,ok,param_mlp_v2_shard2.csv
net,2,sp,tanh,4096,4.0,,,0.9852,,,,0.001281,0.3266,30,ok,param_mlp_v2_shard2.csv
net,3,sp,swish,64,0.0,,,0.9805,,,,0.12641,1.7415,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,64,1.0,,,0.9805,,,,0.062179,1.7713,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,64,2.0,,,0.9793,,,,0.064163,1.7567,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,64,3.0,,,0.9798,,,,0.093181,1.7712,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,64,4.0,,,0.9793,,,,0.104037,1.7641,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,128,0.0,,,0.9841,,,,0.031214,1.1515,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,128,1.0,,,0.9834,,,,0.021863,1.1631,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,128,2.0,,,0.984,,,,0.047562,1.1725,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,128,3.0,,,0.9845,,,,0.024856,1.1656,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,128,4.0,,,0.9835,,,,0.055374,1.1593,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,256,0.0,,,0.9846,,,,0.023099,0.7701,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,256,1.0,,,0.9848,,,,0.014437,0.759,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,256,2.0,,,0.9846,,,,0.013353,0.7706,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,256,3.0,,,0.9848,,,,0.021122,0.7612,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,256,4.0,,,0.9852,,,,0.013083,0.7691,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,512,0.0,,,0.9848,,,,0.011144,0.5116,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,512,1.0,,,0.986,,,,0.008876,0.5086,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,512,2.0,,,0.9866,,,,0.008417,0.5098,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,512,3.0,,,0.9855,,,,0.008699,0.5135,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,512,4.0,,,0.9853,,,,0.014104,0.5144,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,1024,0.0,,,0.985,,,,0.007447,0.3519,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,1024,1.0,,,0.9856,,,,0.005125,0.3525,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,1024,2.0,,,0.9858,,,,0.00742,0.3473,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,1024,3.0,,,0.9867,,,,0.008512,0.3539,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,1024,4.0,,,0.9852,,,,0.005732,0.3515,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,2048,0.0,,,0.9855,,,,0.003095,0.2441,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,2048,1.0,,,0.9851,,,,0.002396,0.2466,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,2048,2.0,,,0.9852,,,,0.005264,0.246,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,2048,3.0,,,0.9847,,,,0.002867,0.2445,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,2048,4.0,,,0.9848,,,,0.004234,0.2488,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,4096,0.0,,,0.9859,,,,0.002196,0.1715,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,4096,1.0,,,0.985,,,,0.001341,0.17,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,4096,2.0,,,0.9852,,,,0.002476,0.1731,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,4096,3.0,,,0.9849,,,,0.001192,0.1716,30,ok,param_mlp_v2_shard3.csv
net,3,sp,swish,4096,4.0,,,0.9859,,,,0.002343,0.1723,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,64,0.0,,,0.9803,,,,0.081427,1.7074,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,64,1.0,,,0.9794,,,,0.166674,1.7726,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,64,2.0,,,0.9808,,,,0.086258,1.7215,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,64,3.0,,,0.9803,,,,0.064826,1.7537,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,64,4.0,,,0.9809,,,,0.133818,1.748,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,128,0.0,,,0.9836,,,,0.05632,1.1977,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,128,1.0,,,0.9825,,,,0.055109,1.2048,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,128,2.0,,,0.9835,,,,0.03779,1.209,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,128,3.0,,,0.9831,,,,0.053737,1.2028,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,128,4.0,,,0.9825,,,,0.056285,1.2152,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,256,0.0,,,0.9841,,,,0.022995,0.8542,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,256,1.0,,,0.9841,,,,0.023161,0.8539,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,256,2.0,,,0.9832,,,,0.03189,0.8423,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,256,3.0,,,0.9839,,,,0.03742,0.8491,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,256,4.0,,,0.9828,,,,0.049939,0.8496,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,512,0.0,,,0.9843,,,,0.021468,0.6192,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,512,1.0,,,0.9849,,,,0.021103,0.614,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,512,2.0,,,0.9839,,,,0.015592,0.6133,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,512,3.0,,,0.9841,,,,0.01524,0.6185,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,512,4.0,,,0.9846,,,,0.022533,0.618,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,1024,0.0,,,0.9838,,,,0.01742,0.4512,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,1024,1.0,,,0.9845,,,,0.010244,0.4495,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,1024,2.0,,,0.9835,,,,0.023692,0.4489,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,1024,3.0,,,0.9828,,,,0.027,0.4489,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,1024,4.0,,,0.9841,,,,0.012866,0.4508,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,2048,0.0,,,0.9844,,,,0.010534,0.3304,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,2048,1.0,,,0.9831,,,,0.006984,0.3318,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,2048,2.0,,,0.9836,,,,0.011233,0.3305,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,2048,3.0,,,0.9838,,,,0.008687,0.3312,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,2048,4.0,,,0.9834,,,,0.014047,0.3314,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,4096,0.0,,,0.9836,,,,0.006448,0.2438,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,4096,1.0,,,0.984,,,,0.005618,0.2456,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,4096,2.0,,,0.9837,,,,0.007309,0.2446,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,4096,3.0,,,0.9836,,,,0.006312,0.244,30,ok,param_mlp_v2_shard3.csv
net,3,sp,softplus,4096,4.0,,,0.9842,,,,0.007837,0.2446,30,ok,param_mlp_v2_shard3.csv
net,4,mup,relu,64,0.0,,,0.9805,,,,,1.8162,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,64,1.0,,,0.9813,,,,,1.8441,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,64,2.0,,,0.9798,,,,,1.8414,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,64,3.0,,,0.9797,,,,,1.8506,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,64,4.0,,,0.9817,,,,,1.8531,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,128,0.0,,,0.9835,,,,,1.725,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,128,1.0,,,0.9845,,,,,1.729,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,128,2.0,,,0.9848,,,,,1.7242,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,128,3.0,,,0.9831,,,,,1.7165,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,128,4.0,,,0.9842,,,,,1.7276,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,256,0.0,,,0.9875,,,,,1.6567,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,256,1.0,,,0.9861,,,,,1.6363,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,256,2.0,,,0.9848,,,,,1.6377,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,256,3.0,,,0.9861,,,,,1.6542,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,256,4.0,,,0.9844,,,,,1.6164,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,512,0.0,,,0.9863,,,,,1.6235,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,512,1.0,,,0.986,,,,,1.6161,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,512,2.0,,,0.9867,,,,,1.5952,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,512,3.0,,,0.9868,,,,,1.602,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,512,4.0,,,0.9871,,,,,1.6142,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,1024,0.0,,,0.9874,,,,,1.6306,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,1024,1.0,,,0.9872,,,,,1.5989,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,1024,2.0,,,0.9871,,,,,1.6225,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,1024,3.0,,,0.9866,,,,,1.6076,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,1024,4.0,,,0.9854,,,,,1.6092,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,2048,0.0,,,0.9875,,,,,1.6534,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,2048,1.0,,,0.9866,,,,,1.6684,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,2048,2.0,,,0.9871,,,,,1.6544,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,2048,3.0,,,0.987,,,,,1.651,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,2048,4.0,,,0.9866,,,,,1.6337,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,4096,0.0,,,0.9873,,,,,1.6997,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,4096,1.0,,,0.9873,,,,,1.6906,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,4096,2.0,,,0.9873,,,,,1.7199,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,4096,3.0,,,0.9876,,,,,1.7279,30,ok,param_mlp_v2_shard4.csv
net,4,mup,relu,4096,4.0,,,0.9868,,,,,1.6999,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,64,0.0,,,0.9801,,,,0.068387,1.7603,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,64,1.0,,,0.9808,,,,0.104692,1.8199,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,64,2.0,,,0.9806,,,,0.055317,1.8292,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,64,3.0,,,0.9807,,,,0.102497,1.8292,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,64,4.0,,,0.9809,,,,0.083067,1.8286,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,128,0.0,,,0.9838,,,,0.017836,1.6948,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,128,1.0,,,0.9845,,,,0.014808,1.7035,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,128,2.0,,,0.9851,,,,0.012444,1.7215,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,128,3.0,,,0.9844,,,,0.008715,1.7329,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,128,4.0,,,0.984,,,,0.022978,1.7079,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,256,0.0,,,0.9845,,,,0.004738,1.6299,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,256,1.0,,,0.9852,,,,0.004717,1.6168,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,256,2.0,,,0.9873,,,,0.011108,1.6442,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,256,3.0,,,0.9855,,,,0.008576,1.6202,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,256,4.0,,,0.9856,,,,0.004257,1.6124,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,512,0.0,,,0.9857,,,,0.002552,1.6008,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,512,1.0,,,0.9855,,,,0.001234,1.599,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,512,2.0,,,0.9865,,,,0.000783,1.5741,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,512,3.0,,,0.9865,,,,0.001382,1.5833,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,512,4.0,,,0.9871,,,,0.005362,1.6067,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,1024,0.0,,,0.9876,,,,0.000996,1.5997,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,1024,1.0,,,0.9872,,,,0.001362,1.6138,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,1024,2.0,,,0.9866,,,,0.001054,1.5945,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,1024,3.0,,,0.9873,,,,0.001007,1.611,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,1024,4.0,,,0.9872,,,,0.001515,1.6318,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,2048,0.0,,,0.9879,,,,0.000808,1.6462,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,2048,1.0,,,0.9865,,,,0.00096,1.6471,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,2048,2.0,,,0.9867,,,,0.000889,1.641,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,2048,3.0,,,0.9859,,,,0.000412,1.6336,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,2048,4.0,,,0.9874,,,,0.000866,1.6488,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,4096,0.0,,,0.988,,,,0.000484,1.6921,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,4096,1.0,,,0.9881,,,,0.000411,1.684,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,4096,2.0,,,0.9876,,,,0.000359,1.6897,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,4096,3.0,,,0.9873,,,,0.000336,1.6635,30,ok,param_mlp_v2_shard4.csv
net,4,mup,gelu,4096,4.0,,,0.9882,,,,0.000643,1.6879,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,64,0.0,,,0.9716,,,,0.113263,1.9132,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,64,1.0,,,0.9754,,,,0.10475,1.8964,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,64,2.0,,,0.9745,,,,0.104082,1.8905,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,64,3.0,,,0.9757,,,,0.12441,1.9026,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,64,4.0,,,0.9752,,,,0.104471,1.8862,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,128,0.0,,,0.979,,,,0.011318,1.7707,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,128,1.0,,,0.9812,,,,0.011109,1.7701,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,128,2.0,,,0.9795,,,,0.015779,1.7371,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,128,3.0,,,0.9783,,,,0.014376,1.7595,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,128,4.0,,,0.9787,,,,0.021147,1.7349,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,256,0.0,,,0.9833,,,,0.003488,1.6972,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,256,1.0,,,0.9827,,,,0.003649,1.7389,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,256,2.0,,,0.9831,,,,0.002549,1.7172,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,256,3.0,,,0.982,,,,0.005118,1.7317,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,256,4.0,,,0.983,,,,0.002801,1.7439,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,512,0.0,,,0.9835,,,,0.000861,1.8319,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,512,1.0,,,0.9836,,,,0.000905,1.7613,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,512,2.0,,,0.9849,,,,0.000651,1.7395,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,512,3.0,,,0.9834,,,,0.001087,1.818,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,512,4.0,,,0.983,,,,0.000801,1.8079,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,1024,0.0,,,0.9846,,,,0.000206,1.8025,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,1024,1.0,,,0.9843,,,,0.000223,1.8971,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,1024,2.0,,,0.9845,,,,0.000282,1.912,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,1024,3.0,,,0.9833,,,,0.000235,1.8764,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,1024,4.0,,,0.9851,,,,0.000169,1.8237,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,2048,0.0,,,0.9843,,,,6.8e-05,1.8985,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,2048,1.0,,,0.9856,,,,5.8e-05,1.9467,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,2048,2.0,,,0.9846,,,,7.1e-05,1.926,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,2048,3.0,,,0.9848,,,,7.9e-05,1.938,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,2048,4.0,,,0.9849,,,,0.000102,1.9703,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,4096,0.0,,,0.986,,,,3.6e-05,1.9947,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,4096,1.0,,,0.9856,,,,2.8e-05,1.9693,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,4096,2.0,,,0.9862,,,,3.8e-05,1.9465,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,4096,3.0,,,0.9852,,,,3e-05,1.9793,30,ok,param_mlp_v2_shard4.csv
net,4,mup,tanh,4096,4.0,,,0.9855,,,,3.4e-05,1.965,30,ok,param_mlp_v2_shard4.csv
net,5,mup,swish,64,0.0,,,0.982,,,,0.090575,1.7472,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,64,1.0,,,0.9803,,,,0.139758,1.7835,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,64,2.0,,,0.981,,,,0.085605,1.782,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,64,3.0,,,0.981,,,,0.135575,1.7489,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,64,4.0,,,0.9811,,,,0.088703,1.7688,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,128,0.0,,,0.9828,,,,0.010695,1.6383,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,128,1.0,,,0.9821,,,,0.012078,1.6623,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,128,2.0,,,0.9837,,,,0.02434,1.6403,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,128,3.0,,,0.9852,,,,0.021447,1.6322,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,128,4.0,,,0.9842,,,,0.009962,1.6082,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,256,0.0,,,0.986,,,,0.004519,1.5684,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,256,1.0,,,0.985,,,,0.003168,1.5728,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,256,2.0,,,0.9864,,,,0.007628,1.5549,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,256,3.0,,,0.9863,,,,0.006821,1.5797,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,256,4.0,,,0.9868,,,,0.007832,1.5323,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,512,0.0,,,0.9861,,,,0.002396,1.55,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,512,1.0,,,0.9866,,,,0.002679,1.5464,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,512,2.0,,,0.986,,,,0.001655,1.5279,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,512,3.0,,,0.9863,,,,0.001174,1.5436,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,512,4.0,,,0.9877,,,,0.001528,1.5528,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,1024,0.0,,,0.9871,,,,0.000818,1.5397,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,1024,1.0,,,0.986,,,,0.001035,1.547,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,1024,2.0,,,0.987,,,,0.000928,1.5482,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,1024,3.0,,,0.9871,,,,0.001209,1.5543,30,ok,param_mlp_v2_shard5.csv
net,5,mup,swish,1024,4.0,,,0.9866,,,,0.001285,1.5492,30,ok,param_mlp_v2_shard5.csv
