kind,shard,regime,act,width,seed,seedA,seedB,acc,accA,accB,barrier,dF_op,wmove,epochs,status
pair,3,sp,swish,4096,,1,2,,0.985,0.9852,0.129,,,30,ok
pair,3,sp,swish,4096,,1,3,,0.985,0.9849,0.1014,,,30,ok
pair,3,sp,swish,4096,,1,4,,0.985,0.9859,0.1582,,,30,ok
pair,3,sp,swish,4096,,2,3,,0.9852,0.9849,0.0954,,,30,ok
pair,3,sp,swish,4096,,2,4,,0.9852,0.9859,0.1904,,,30,ok
pair,3,sp,swish,4096,,3,4,,0.9849,0.9859,0.127,,,30,ok
net,3,sp,softplus,64,0,,,0.9803,,,,0.081427,1.7074,30,ok
net,3,sp,softplus,64,1,,,0.9794,,,,0.166674,1.7726,30,ok
net,3,sp,softplus,64,2,,,0.9808,,,,0.086258,1.7215,30,ok
net,3,sp,softplus,64,3,,,0.9803,,,,0.064826,1.7537,30,ok
net,3,sp,softplus,64,4,,,0.9809,,,,0.133818,1.748,30,ok
pair,3,sp,softplus,64,,0,1,,0.9803,0.9794,0.0747,,,30,ok
pair,3,sp,softplus,64,,0,2,,0.9803,0.9808,0.0638,,,30,ok
pair,3,sp,softplus,64,,0,3,,0.9803,0.9803,0.0461,,,30,ok
pair,3,sp,softplus,64,,0,4,,0.9803,0.9809,0.062,,,30,ok
pair,3,sp,softplus,64,,1,2,,0.9794,0.9808,0.0659,,,30,ok
pair,3,sp,softplus,64,,1,3,,0.9794,0.9803,0.0594,,,30,ok
pair,3,sp,softplus,64,,1,4,,0.9794,0.9809,0.0555,,,30,ok
pair,3,sp,softplus,64,,2,3,,0.9808,0.9803,0.0577,,,30,ok
pair,3,sp,softplus,64,,2,4,,0.9808,0.9809,0.0451,,,30,ok
pair,3,sp,softplus,64,,3,4,,0.9803,0.9809,0.0825,,,30,ok
net,3,sp,softplus,128,0,,,0.9836,,,,0.05632,1.1977,30,ok
net,3,sp,softplus,128,1,,,0.9825,,,,0.055109,1.2048,30,ok
net,3,sp,softplus,128,2,,,0.9835,,,,0.03779,1.209,30,ok
net,3,sp,softplus,128,3,,,0.9831,,,,0.053737,1.2028,30,ok
net,3,sp,softplus,128,4,,,0.9825,,,,0.056285,1.2152,30,ok
pair,3,sp,softplus,128,,0,1,,0.9836,0.9825,0.021,,,30,ok
pair,3,sp,softplus,128,,0,2,,0.9836,0.9835,0.0215,,,30,ok
pair,3,sp,softplus,128,,0,3,,0.9836,0.9831,0.019,,,30,ok
pair,3,sp,softplus,128,,0,4,,0.9836,0.9825,0.015,,,30,ok
pair,3,sp,softplus,128,,1,2,,0.9825,0.9835,0.0207,,,30,ok
pair,3,sp,softplus,128,,1,3,,0.9825,0.9831,0.0224,,,30,ok
pair,3,sp,softplus,128,,1,4,,0.9825,0.9825,0.0254,,,30,ok
pair,3,sp,softplus,128,,2,3,,0.9835,0.9831,0.0267,,,30,ok
pair,3,sp,softplus,128,,2,4,,0.9835,0.9825,0.0186,,,30,ok
pair,3,sp,softplus,128,,3,4,,0.9831,0.9825,0.0208,,,30,ok
net,3,sp,softplus,256,0,,,0.9841,,,,0.022995,0.8542,30,ok
net,3,sp,softplus,256,1,,,0.9841,,,,0.023161,0.8539,30,ok
net,3,sp,softplus,256,2,,,0.9832,,,,0.03189,0.8423,30,ok
net,3,sp,softplus,256,3,,,0.9839,,,,0.03742,0.8491,30,ok
net,3,sp,softplus,256,4,,,0.9828,,,,0.049939,0.8496,30,ok
pair,3,sp,softplus,256,,0,1,,0.9841,0.9841,0.0127,,,30,ok
pair,3,sp,softplus,256,,0,2,,0.9841,0.9832,0.0143,,,30,ok
pair,3,sp,softplus,256,,0,3,,0.9841,0.9839,0.016,,,30,ok
pair,3,sp,softplus,256,,0,4,,0.9841,0.9828,0.0124,,,30,ok
pair,3,sp,softplus,256,,1,2,,0.9841,0.9832,0.0115,,,30,ok
pair,3,sp,softplus,256,,1,3,,0.9841,0.9839,0.0111,,,30,ok
pair,3,sp,softplus,256,,1,4,,0.9841,0.9828,0.0129,,,30,ok
pair,3,sp,softplus,256,,2,3,,0.9832,0.9839,0.0135,,,30,ok
pair,3,sp,softplus,256,,2,4,,0.9832,0.9828,0.014,,,30,ok
pair,3,sp,softplus,256,,3,4,,0.9839,0.9828,0.0141,,,30,ok
net,3,sp,softplus,512,0,,,0.9843,,,,0.021468,0.6192,30,ok
net,3,sp,softplus,512,1,,,0.9849,,,,0.021103,0.614,30,ok
net,3,sp,softplus,512,2,,,0.9839,,,,0.015592,0.6133,30,ok
net,3,sp,softplus,512,3,,,0.9841,,,,0.01524,0.6185,30,ok
net,3,sp,softplus,512,4,,,0.9846,,,,0.022533,0.618,30,ok
pair,3,sp,softplus,512,,0,1,,0.9843,0.9849,0.0142,,,30,ok
pair,3,sp,softplus,512,,0,2,,0.9843,0.9839,0.0099,,,30,ok
pair,3,sp,softplus,512,,0,3,,0.9843,0.9841,0.0121,,,30,ok
pair,3,sp,softplus,512,,0,4,,0.9843,0.9846,0.0145,,,30,ok
pair,3,sp,softplus,512,,1,2,,0.9849,0.9839,0.0132,,,30,ok
pair,3,sp,softplus,512,,1,3,,0.9849,0.9841,0.0121,,,30,ok
pair,3,sp,softplus,512,,1,4,,0.9849,0.9846,0.0142,,,30,ok
pair,3,sp,softplus,512,,2,3,,0.9839,0.9841,0.0092,,,30,ok
pair,3,sp,softplus,512,,2,4,,0.9839,0.9846,0.0089,,,30,ok
pair,3,sp,softplus,512,,3,4,,0.9841,0.9846,0.0114,,,30,ok
net,3,sp,softplus,1024,0,,,0.9838,,,,0.01742,0.4512,30,ok
net,3,sp,softplus,1024,1,,,0.9845,,,,0.010244,0.4495,30,ok
net,3,sp,softplus,1024,2,,,0.9835,,,,0.023692,0.4489,30,ok
net,3,sp,softplus,1024,3,,,0.9828,,,,0.027,0.4489,30,ok
net,3,sp,softplus,1024,4,,,0.9841,,,,0.012866,0.4508,30,ok
pair,3,sp,softplus,1024,,0,1,,0.9838,0.9845,0.0183,,,30,ok
pair,3,sp,softplus,1024,,0,2,,0.9838,0.9835,0.0141,,,30,ok
pair,3,sp,softplus,1024,,0,3,,0.9838,0.9828,0.0145,,,30,ok
pair,3,sp,softplus,1024,,0,4,,0.9838,0.9841,0.0163,,,30,ok
pair,3,sp,softplus,1024,,1,2,,0.9845,0.9835,0.0169,,,30,ok
pair,3,sp,softplus,1024,,1,3,,0.9845,0.9828,0.0172,,,30,ok
pair,3,sp,softplus,1024,,1,4,,0.9845,0.9841,0.0154,,,30,ok
pair,3,sp,softplus,1024,,2,3,,0.9835,0.9828,0.0194,,,30,ok
pair,3,sp,softplus,1024,,2,4,,0.9835,0.9841,0.0168,,,30,ok
pair,3,sp,softplus,1024,,3,4,,0.9828,0.9841,0.0157,,,30,ok
net,3,sp,softplus,2048,0,,,0.9844,,,,0.010534,0.3304,30,ok
net,3,sp,softplus,2048,1,,,0.9831,,,,0.006984,0.3318,30,ok
net,3,sp,softplus,2048,2,,,0.9836,,,,0.011233,0.3305,30,ok
net,3,sp,softplus,2048,3,,,0.9838,,,,0.008687,0.3312,30,ok
net,3,sp,softplus,2048,4,,,0.9834,,,,0.014047,0.3314,30,ok
pair,3,sp,softplus,2048,,0,1,,0.9844,0.9831,0.0299,,,30,ok
pair,3,sp,softplus,2048,,0,2,,0.9844,0.9836,0.0255,,,30,ok
pair,3,sp,softplus,2048,,0,3,,0.9844,0.9838,0.036,,,30,ok
pair,3,sp,softplus,2048,,0,4,,0.9844,0.9834,0.0351,,,30,ok
pair,3,sp,softplus,2048,,1,2,,0.9831,0.9836,0.0304,,,30,ok
pair,3,sp,softplus,2048,,1,3,,0.9831,0.9838,0.04,,,30,ok
pair,3,sp,softplus,2048,,1,4,,0.9831,0.9834,0.0359,,,30,ok
pair,3,sp,softplus,2048,,2,3,,0.9836,0.9838,0.0338,,,30,ok
pair,3,sp,softplus,2048,,2,4,,0.9836,0.9834,0.0356,,,30,ok
pair,3,sp,softplus,2048,,3,4,,0.9838,0.9834,0.032,,,30,ok
net,3,sp,softplus,4096,0,,,0.9836,,,,0.006448,0.2438,30,ok
net,3,sp,softplus,4096,1,,,0.984,,,,0.005618,0.2456,30,ok
net,3,sp,softplus,4096,2,,,0.9837,,,,0.007309,0.2446,30,ok
net,3,sp,softplus,4096,3,,,0.9836,,,,0.006312,0.244,30,ok
net,3,sp,softplus,4096,4,,,0.9842,,,,0.007837,0.2446,30,ok
pair,3,sp,softplus,4096,,0,1,,0.9836,0.984,0.1317,,,30,ok
pair,3,sp,softplus,4096,,0,2,,0.9836,0.9837,0.086,,,30,ok
pair,3,sp,softplus,4096,,0,3,,0.9836,0.9836,0.1134,,,30,ok
pair,3,sp,softplus,4096,,0,4,,0.9836,0.9842,0.0937,,,30,ok
pair,3,sp,softplus,4096,,1,2,,0.984,0.9837,0.1025,,,30,ok
pair,3,sp,softplus,4096,,1,3,,0.984,0.9836,0.1532,,,30,ok
pair,3,sp,softplus,4096,,1,4,,0.984,0.9842,0.1183,,,30,ok
pair,3,sp,softplus,4096,,2,3,,0.9837,0.9836,0.1413,,,30,ok
pair,3,sp,softplus,4096,,2,4,,0.9837,0.9842,0.1043,,,30,ok
pair,3,sp,softplus,4096,,3,4,,0.9836,0.9842,0.1347,,,30,ok
