kind,shard,regime,act,width,seed,seedA,seedB,acc,accA,accB,barrier,dF_op,wmove,epochs,status,_src
pair,0,ntk,tanh,512,,0.0,2.0,,0.6368,0.6443,0.187,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,0.0,3.0,,0.6368,0.6387,0.1824,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,0.0,4.0,,0.6368,0.6445,0.1952,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,1.0,2.0,,0.6394,0.6443,0.1909,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,1.0,3.0,,0.6394,0.6387,0.1839,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,1.0,4.0,,0.6394,0.6445,0.1897,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,2.0,3.0,,0.6443,0.6387,0.1864,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,2.0,4.0,,0.6443,0.6445,0.1904,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,512,,3.0,4.0,,0.6387,0.6445,0.1886,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,0.0,1.0,,0.6415,0.6426,0.2296,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,0.0,2.0,,0.6415,0.642,0.2349,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,0.0,3.0,,0.6415,0.6394,0.2192,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,0.0,4.0,,0.6415,0.6429,0.2495,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,1.0,2.0,,0.6426,0.642,0.2325,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,1.0,3.0,,0.6426,0.6394,0.2438,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,1.0,4.0,,0.6426,0.6429,0.2378,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,2.0,3.0,,0.642,0.6394,0.2442,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,2.0,4.0,,0.642,0.6429,0.2322,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,1024,,3.0,4.0,,0.6394,0.6429,0.2421,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,0.0,1.0,,0.6427,0.6393,0.2622,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,0.0,2.0,,0.6427,0.6417,0.2651,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,0.0,3.0,,0.6427,0.6429,0.2718,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,0.0,4.0,,0.6427,0.6425,0.266,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,1.0,2.0,,0.6393,0.6417,0.2684,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,1.0,3.0,,0.6393,0.6429,0.2559,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,1.0,4.0,,0.6393,0.6425,0.2718,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,2.0,3.0,,0.6417,0.6429,0.2673,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,2.0,4.0,,0.6417,0.6425,0.2608,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,2048,,3.0,4.0,,0.6429,0.6425,0.2596,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,0.0,1.0,,0.6435,0.6418,0.3006,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,0.0,2.0,,0.6435,0.6455,0.2827,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,0.0,3.0,,0.6435,0.6438,0.2761,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,0.0,4.0,,0.6435,0.6421,0.2921,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,1.0,2.0,,0.6418,0.6455,0.3046,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,1.0,3.0,,0.6418,0.6438,0.2988,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,1.0,4.0,,0.6418,0.6421,0.297,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,2.0,3.0,,0.6455,0.6438,0.3093,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,2.0,4.0,,0.6455,0.6421,0.3001,,,100,ok,param_ts_v2_shard0.csv
pair,0,ntk,tanh,4096,,3.0,4.0,,0.6438,0.6421,0.3024,,,100,ok,param_ts_v2_shard0.csv
pair,1,ntk,swish,64,,0.0,1.0,,0.6522,0.6532,0.2294,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,0.0,2.0,,0.6522,0.6531,0.2862,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,0.0,3.0,,0.6522,0.6462,0.1967,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,0.0,4.0,,0.6522,0.6517,0.1817,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,1.0,2.0,,0.6532,0.6531,0.2359,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,1.0,3.0,,0.6532,0.6462,0.1721,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,1.0,4.0,,0.6532,0.6517,0.3908,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,2.0,3.0,,0.6531,0.6462,0.2654,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,2.0,4.0,,0.6531,0.6517,0.2547,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,64,,3.0,4.0,,0.6462,0.6517,0.2225,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,0.0,1.0,,0.6488,0.6543,0.206,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,0.0,2.0,,0.6488,0.6552,0.2246,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,0.0,3.0,,0.6488,0.6554,0.2328,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,0.0,4.0,,0.6488,0.6565,0.29,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,1.0,2.0,,0.6543,0.6552,0.406,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,1.0,3.0,,0.6543,0.6554,0.23,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,1.0,4.0,,0.6543,0.6565,0.216,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,2.0,3.0,,0.6552,0.6554,0.2405,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,2.0,4.0,,0.6552,0.6565,0.2158,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,128,,3.0,4.0,,0.6554,0.6565,0.2323,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,0.0,1.0,,0.6467,0.6464,0.2936,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,0.0,2.0,,0.6467,0.6528,0.2987,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,0.0,3.0,,0.6467,0.65,0.362,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,0.0,4.0,,0.6467,0.6478,0.3285,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,1.0,2.0,,0.6464,0.6528,0.3764,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,1.0,3.0,,0.6464,0.65,0.4059,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,1.0,4.0,,0.6464,0.6478,0.4219,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,2.0,3.0,,0.6528,0.65,0.2726,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,2.0,4.0,,0.6528,0.6478,0.5052,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,256,,3.0,4.0,,0.65,0.6478,0.2851,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,0.0,1.0,,0.6472,0.6504,0.4056,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,0.0,2.0,,0.6472,0.6479,0.456,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,0.0,3.0,,0.6472,0.6465,0.3881,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,0.0,4.0,,0.6472,0.6504,0.405,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,1.0,2.0,,0.6504,0.6479,0.4017,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,1.0,3.0,,0.6504,0.6465,0.3791,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,1.0,4.0,,0.6504,0.6504,0.333,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,2.0,3.0,,0.6479,0.6465,0.3771,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,2.0,4.0,,0.6479,0.6504,0.315,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,512,,3.0,4.0,,0.6465,0.6504,0.4044,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,0.0,1.0,,0.6454,0.6476,0.4068,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,0.0,2.0,,0.6454,0.6466,0.3647,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,0.0,3.0,,0.6454,0.6422,0.3795,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,0.0,4.0,,0.6454,0.6457,0.3997,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,1.0,2.0,,0.6476,0.6466,0.3644,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,1.0,3.0,,0.6476,0.6422,0.3901,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,1.0,4.0,,0.6476,0.6457,0.3838,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,2.0,3.0,,0.6466,0.6422,0.3746,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,2.0,4.0,,0.6466,0.6457,0.3694,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,1024,,3.0,4.0,,0.6422,0.6457,0.4433,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,0.0,1.0,,0.6463,0.6444,0.4171,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,0.0,2.0,,0.6463,0.6449,0.4079,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,0.0,3.0,,0.6463,0.6466,0.4215,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,0.0,4.0,,0.6463,0.6402,0.4338,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,1.0,2.0,,0.6444,0.6449,0.4179,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,1.0,3.0,,0.6444,0.6466,0.402,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,1.0,4.0,,0.6444,0.6402,0.3999,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,2.0,3.0,,0.6449,0.6466,0.43,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,2.0,4.0,,0.6449,0.6402,0.4113,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,2048,,3.0,4.0,,0.6466,0.6402,0.4314,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,0.0,1.0,,0.6405,0.6426,0.4563,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,0.0,2.0,,0.6405,0.6418,0.467,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,0.0,3.0,,0.6405,0.644,0.4461,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,0.0,4.0,,0.6405,0.6441,0.4466,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,1.0,2.0,,0.6426,0.6418,0.4391,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,1.0,3.0,,0.6426,0.644,0.4384,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,1.0,4.0,,0.6426,0.6441,0.4242,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,2.0,3.0,,0.6418,0.644,0.4524,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,2.0,4.0,,0.6418,0.6441,0.4452,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,swish,4096,,3.0,4.0,,0.644,0.6441,0.4396,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,0.0,1.0,,0.647,0.6472,0.1817,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,0.0,2.0,,0.647,0.6493,0.1752,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,0.0,3.0,,0.647,0.6496,0.2309,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,0.0,4.0,,0.647,0.6501,0.2017,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,1.0,2.0,,0.6472,0.6493,0.3331,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,1.0,3.0,,0.6472,0.6496,0.3137,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,1.0,4.0,,0.6472,0.6501,0.1476,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,2.0,3.0,,0.6493,0.6496,0.2032,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,2.0,4.0,,0.6493,0.6501,0.1793,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,64,,3.0,4.0,,0.6496,0.6501,0.2592,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,0.0,1.0,,0.6471,0.6446,0.2417,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,0.0,2.0,,0.6471,0.6467,0.1936,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,0.0,3.0,,0.6471,0.6469,0.4238,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,0.0,4.0,,0.6471,0.6461,0.2125,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,1.0,2.0,,0.6446,0.6467,0.2322,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,1.0,3.0,,0.6446,0.6469,0.2147,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,1.0,4.0,,0.6446,0.6461,0.4403,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,2.0,3.0,,0.6467,0.6469,0.3083,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,2.0,4.0,,0.6467,0.6461,0.4023,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,128,,3.0,4.0,,0.6469,0.6461,0.1581,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,0.0,1.0,,0.6417,0.6453,0.3546,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,0.0,2.0,,0.6417,0.6456,0.2314,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,0.0,3.0,,0.6417,0.6474,0.2721,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,0.0,4.0,,0.6417,0.6475,0.3188,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,1.0,2.0,,0.6453,0.6456,0.2414,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,1.0,3.0,,0.6453,0.6474,0.2645,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,1.0,4.0,,0.6453,0.6475,0.3561,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,2.0,3.0,,0.6456,0.6474,0.2758,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,2.0,4.0,,0.6456,0.6475,0.3058,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,256,,3.0,4.0,,0.6474,0.6475,0.2757,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,0.0,1.0,,0.6422,0.6433,0.2811,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,0.0,2.0,,0.6422,0.643,0.2899,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,0.0,3.0,,0.6422,0.6425,0.3375,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,0.0,4.0,,0.6422,0.6436,0.3431,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,1.0,2.0,,0.6433,0.643,0.3124,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,1.0,3.0,,0.6433,0.6425,0.3009,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,1.0,4.0,,0.6433,0.6436,0.2792,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,2.0,3.0,,0.643,0.6425,0.2982,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,2.0,4.0,,0.643,0.6436,0.2934,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,512,,3.0,4.0,,0.6425,0.6436,0.2736,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,0.0,1.0,,0.6433,0.6432,0.4064,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,0.0,2.0,,0.6433,0.6401,0.3632,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,0.0,3.0,,0.6433,0.6405,0.3457,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,0.0,4.0,,0.6433,0.6408,0.4004,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,1.0,2.0,,0.6432,0.6401,0.3532,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,1.0,3.0,,0.6432,0.6405,0.4131,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,1.0,4.0,,0.6432,0.6408,0.4331,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,2.0,3.0,,0.6401,0.6405,0.3849,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,2.0,4.0,,0.6401,0.6408,0.4384,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,1024,,3.0,4.0,,0.6405,0.6408,0.3919,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,0.0,1.0,,0.6407,0.6431,0.4409,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,0.0,2.0,,0.6407,0.6384,0.4289,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,0.0,3.0,,0.6407,0.6397,0.4054,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,0.0,4.0,,0.6407,0.6435,0.4148,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,1.0,2.0,,0.6431,0.6384,0.4269,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,1.0,3.0,,0.6431,0.6397,0.4201,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,1.0,4.0,,0.6431,0.6435,0.4036,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,2.0,3.0,,0.6384,0.6397,0.4429,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,2.0,4.0,,0.6384,0.6435,0.4005,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,2048,,3.0,4.0,,0.6397,0.6435,0.4583,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,0.0,1.0,,0.6385,0.639,0.417,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,0.0,2.0,,0.6385,0.6387,0.4583,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,0.0,3.0,,0.6385,0.6397,0.4157,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,0.0,4.0,,0.6385,0.637,0.4206,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,1.0,2.0,,0.639,0.6387,0.4646,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,1.0,3.0,,0.639,0.6397,0.4235,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,1.0,4.0,,0.639,0.637,0.4031,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,2.0,3.0,,0.6387,0.6397,0.4482,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,2.0,4.0,,0.6387,0.637,0.4423,,,100,ok,param_ts_v2_shard1.csv
pair,1,ntk,softplus,4096,,3.0,4.0,,0.6397,0.637,0.4414,,,100,ok,param_ts_v2_shard1.csv
pair,2,sp,relu,64,,0.0,1.0,,0.7414,0.7572,0.9593,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,0.0,2.0,,0.7414,0.755,1.0109,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,0.0,3.0,,0.7414,0.7544,0.9225,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,0.0,4.0,,0.7414,0.7501,0.9785,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,1.0,2.0,,0.7572,0.755,0.9999,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,1.0,3.0,,0.7572,0.7544,0.9417,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,1.0,4.0,,0.7572,0.7501,0.9268,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,2.0,3.0,,0.755,0.7544,0.9626,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,2.0,4.0,,0.755,0.7501,0.9833,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,64,,3.0,4.0,,0.7544,0.7501,1.0094,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,0.0,1.0,,0.7429,0.7348,0.7702,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,0.0,2.0,,0.7429,0.73,0.7003,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,0.0,3.0,,0.7429,0.7387,0.6269,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,0.0,4.0,,0.7429,0.7392,0.7142,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,1.0,2.0,,0.7348,0.73,0.6812,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,1.0,3.0,,0.7348,0.7387,0.6691,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,1.0,4.0,,0.7348,0.7392,0.7184,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,2.0,3.0,,0.73,0.7387,0.6176,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,2.0,4.0,,0.73,0.7392,0.6869,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,128,,3.0,4.0,,0.7387,0.7392,0.6648,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,0.0,1.0,,0.7419,0.736,0.3587,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,0.0,2.0,,0.7419,0.7343,0.3459,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,0.0,3.0,,0.7419,0.739,0.3901,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,0.0,4.0,,0.7419,0.7409,0.3869,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,1.0,2.0,,0.736,0.7343,0.4179,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,1.0,3.0,,0.736,0.739,0.4032,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,1.0,4.0,,0.736,0.7409,0.3906,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,2.0,3.0,,0.7343,0.739,0.3709,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,2.0,4.0,,0.7343,0.7409,0.3899,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,256,,3.0,4.0,,0.739,0.7409,0.3921,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,0.0,1.0,,0.738,0.7371,0.2626,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,0.0,2.0,,0.738,0.7385,0.2784,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,0.0,3.0,,0.738,0.7405,0.272,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,0.0,4.0,,0.738,0.7376,0.2632,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,1.0,2.0,,0.7371,0.7385,0.2844,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,1.0,3.0,,0.7371,0.7405,0.2457,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,1.0,4.0,,0.7371,0.7376,0.2624,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,2.0,3.0,,0.7385,0.7405,0.2557,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,2.0,4.0,,0.7385,0.7376,0.2507,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,512,,3.0,4.0,,0.7405,0.7376,0.2797,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,0.0,1.0,,0.7406,0.74,0.172,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,0.0,2.0,,0.7406,0.739,0.1682,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,0.0,3.0,,0.7406,0.7399,0.1764,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,0.0,4.0,,0.7406,0.7372,0.1764,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,1.0,2.0,,0.74,0.739,0.1656,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,1.0,3.0,,0.74,0.7399,0.1871,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,1.0,4.0,,0.74,0.7372,0.166,,,100,ok,param_ts_v2_shard2.csv
pair,2,sp,relu,1024,,2.0,3.0,,0.739,0.7399,0.1563,,,100,ok,param_ts_v2_shard2.csv
