kind,mode,shard,regime,act,width,seedA,seedB,dnorm,dev_geo,dev_rel,gamma_mid,flen_A,flen_mid,flen_B,rq_A,rq_mid,rq_B,lam,lam_rel,cg_resid,fd_instab,accA,accB,status
geo,mlp,,ntk,tanh,256,2,3,698.6733,8.816340e+00,1.261869e-02,1.472997e+02,1.040994e+00,1.836157e-01,9.810746e-01,4.265108e-06,7.523008e-07,4.019608e-06,1.1974e-03,0.01,8.12e-07,2.953e-02,0.9155,0.9154,ok
geo,mlp,,ntk,tanh,256,2,4,697.7617,9.008168e+00,1.291009e-02,1.471618e+02,1.119089e+00,2.237112e-01,1.154566e+00,4.597064e-06,9.189745e-07,4.742798e-06,1.1974e-03,0.01,9.64e-07,2.315e-02,0.9155,0.9192,ok
geo,mlp,,ntk,tanh,256,3,4,698.0194,8.121914e+00,1.163566e-02,1.308306e+02,1.010259e+00,1.658626e-01,9.469526e-01,4.146940e-06,6.808376e-07,3.887078e-06,1.2028e-03,0.01,9.36e-07,2.575e-02,0.9154,0.9192,ok
geo,mlp,,ntk,tanh,512,0,1,1097.1274,1.178465e+01,1.074137e-02,1.915717e+02,1.359549e+00,1.592181e-01,1.521267e+00,2.258971e-06,2.645503e-07,2.527676e-06,1.1144e-03,0.01,9.69e-07,3.480e-02,0.9161,0.9122,ok
geo,mlp,,ntk,tanh,512,0,2,1098.0056,1.133677e+01,1.032488e-02,1.864057e+02,1.317609e+00,1.515385e-01,1.249673e+00,2.185785e-06,2.513876e-07,2.073086e-06,1.1144e-03,0.01,9.45e-07,3.716e-02,0.9161,0.9125,ok
geo,mlp,,ntk,tanh,512,0,3,1097.2659,1.107847e+01,1.009643e-02,1.787588e+02,1.333814e+00,1.513666e-01,1.339380e+00,2.215652e-06,2.514411e-07,2.224897e-06,1.1144e-03,0.01,9.67e-07,3.727e-02,0.9161,0.9167,ok
geo,mlp,,ntk,tanh,512,0,4,1097.0942,1.108893e+01,1.010755e-02,1.775648e+02,1.526702e+00,1.463969e-01,1.275600e+00,2.536860e-06,2.432619e-07,2.119613e-06,1.1144e-03,0.01,9.41e-07,3.524e-02,0.9161,0.9142,ok
geo,mlp,,ntk,tanh,512,1,2,1097.1141,1.146671e+01,1.045170e-02,1.869805e+02,1.404462e+00,1.431946e-01,1.364164e+00,2.333653e-06,2.379321e-07,2.266695e-06,1.0686e-03,0.01,9.80e-07,3.625e-02,0.9122,0.9125,ok
geo,mlp,,ntk,tanh,512,1,3,1096.8859,1.198804e+01,1.092916e-02,1.984830e+02,1.369590e+00,1.664071e-01,1.331813e+00,2.276657e-06,2.766171e-07,2.213861e-06,1.0686e-03,0.01,9.87e-07,4.304e-02,0.9122,0.9167,ok
geo,mlp,,ntk,tanh,512,1,4,1096.5095,1.161659e+01,1.059416e-02,1.874583e+02,1.394570e+00,1.571798e-01,1.531774e+00,2.319773e-06,2.614581e-07,2.548003e-06,1.0686e-03,0.01,9.75e-07,4.788e-02,0.9122,0.9142,ok
geo,mlp,,ntk,tanh,512,2,3,1096.2786,1.208059e+01,1.101963e-02,1.956072e+02,1.377631e+00,1.609354e-01,1.501443e+00,2.292562e-06,2.678180e-07,2.498601e-06,9.8824e-04,0.01,9.74e-07,3.458e-02,0.9125,0.9167,ok
geo,mlp,,ntk,tanh,512,2,4,1096.0792,1.193100e+01,1.088516e-02,1.940570e+02,1.346873e+00,1.473148e-01,1.292553e+00,2.242191e-06,2.452407e-07,2.151763e-06,9.8824e-04,0.01,9.89e-07,4.672e-02,0.9125,0.9142,ok
geo,mlp,,ntk,tanh,512,3,4,1096.6831,1.105055e+01,1.007634e-02,1.773738e+02,1.245582e+00,1.475241e-01,1.251884e+00,2.071286e-06,2.453187e-07,2.081766e-06,1.1343e-03,0.01,9.67e-07,3.354e-02,0.9167,0.9142,ok
geo,mlp,,ntk,tanh,1024,0,1,1837.1201,1.364016e+01,7.424754e-03,2.197514e+02,1.577330e+00,1.169629e-01,1.530748e+00,9.347109e-07,6.931111e-08,9.071071e-07,1.0133e-03,0.01,8.59e-07,5.505e-02,0.912,0.9117,ok
geo,mlp,,ntk,tanh,1024,0,2,1838.0516,1.393812e+01,7.583096e-03,2.274861e+02,1.615339e+00,1.383893e-01,1.519854e+00,9.562649e-07,8.192513e-08,8.997387e-07,1.0133e-03,0.01,9.33e-07,5.185e-02,0.912,0.9133,ok
geo,mlp,,ntk,tanh,1024,0,3,1837.1194,1.346548e+01,7.329670e-03,2.183344e+02,1.507132e+00,1.281822e-01,1.547301e+00,8.931131e-07,7.595966e-08,9.169170e-07,1.0133e-03,0.01,9.84e-07,5.735e-02,0.912,0.9089,ok
geo,mlp,,ntk,tanh,1024,0,4,1837.5471,1.346892e+01,7.329837e-03,2.167303e+02,1.469361e+00,1.381457e-01,1.566083e+00,8.703249e-07,8.182583e-08,9.276151e-07,1.0133e-03,0.01,9.76e-07,5.814e-02,0.912,0.9109,ok
geo,mlp,,ntk,tanh,1024,1,2,1838.5797,1.362952e+01,7.413071e-03,2.168765e+02,1.597154e+00,1.577297e-01,1.637357e+00,9.449566e-07,9.332079e-08,9.687427e-07,1.0344e-03,0.01,8.44e-07,5.644e-02,0.9117,0.9133,ok
geo,mlp,,ntk,tanh,1024,1,3,1836.546,1.379826e+01,7.513157e-03,2.247908e+02,1.612363e+00,1.281572e-01,1.436434e+00,9.560687e-07,7.599226e-08,8.517496e-07,1.0344e-03,0.01,9.81e-07,5.037e-02,0.9117,0.9089,ok
geo,mlp,,ntk,tanh,1024,1,4,1837.2515,1.403365e+01,7.638392e-03,2.283488e+02,1.543700e+00,1.267248e-01,1.591524e+00,9.146519e-07,7.508519e-08,9.429877e-07,1.0344e-03,0.01,8.76e-07,6.034e-02,0.9117,0.9109,ok
geo,mlp,,ntk,tanh,1024,2,3,1837.5454,1.389151e+01,7.559817e-03,2.232811e+02,1.577298e+00,1.466121e-01,1.737871e+00,9.342595e-07,8.684079e-08,1.029370e-06,1.0023e-03,0.01,8.94e-07,5.768e-02,0.9133,0.9089,ok
geo,mlp,,ntk,tanh,1024,2,4,1836.3864,1.394517e+01,7.593813e-03,2.235958e+02,1.799865e+00,1.589660e-01,1.613355e+00,1.067436e-06,9.427709e-08,9.568234e-07,1.0023e-03,0.01,9.46e-07,4.332e-02,0.9133,0.9109,ok
geo,mlp,,ntk,tanh,1024,3,4,1836.6986,1.365916e+01,7.436800e-03,2.209239e+02,1.536997e+00,1.293825e-01,1.488565e+00,9.112286e-07,7.670608e-08,8.825147e-07,9.9744e-04,0.01,8.08e-07,6.274e-02,0.9089,0.9109,ok
geo,mlp,,ntk,tanh,2048,0,1,3272.8398,1.610532e+01,4.920901e-03,2.497923e+02,1.974446e+00,1.217862e-01,1.804978e+00,3.686598e-07,2.273939e-08,3.370175e-07,9.8341e-04,0.01,8.07e-07,8.682e-02,0.9132,0.9112,ok
geo,mlp,,ntk,tanh,2048,0,2,3275.4377,1.575941e+01,4.811391e-03,2.480815e+02,1.693920e+00,1.162955e-01,1.911866e+00,3.157797e-07,2.167974e-08,3.564090e-07,9.8341e-04,0.01,9.88e-07,8.994e-02,0.9132,0.9125,ok
geo,mlp,,ntk,tanh,2048,0,3,3275.6003,1.608932e+01,4.911869e-03,2.523616e+02,1.801240e+00,1.384554e-01,1.943393e+00,3.357529e-07,2.580822e-08,3.622504e-07,9.8341e-04,0.01,8.90e-07,7.607e-02,0.9132,0.9126,ok
geo,mlp,,ntk,tanh,2048,0,4,3275.7959,1.590917e+01,4.856581e-03,2.516338e+02,1.746895e+00,1.074791e-01,1.829842e+00,3.255840e-07,2.003182e-08,3.410436e-07,9.8341e-04,0.01,5.43e-07,9.955e-02,0.9132,0.913,ok
geo,mlp,,ntk,tanh,2048,1,2,3275.4614,1.644285e+01,5.020011e-03,2.563810e+02,1.945140e+00,1.397783e-01,1.895889e+00,3.626067e-07,2.605702e-08,3.534255e-07,9.7980e-04,0.01,6.56e-07,8.264e-02,0.9112,0.9125,ok
geo,mlp,,ntk,tanh,2048,1,3,3274.2549,1.608263e+01,4.911844e-03,2.509988e+02,1.985151e+00,1.278391e-01,1.879639e+00,3.703382e-07,2.384893e-08,3.506545e-07,9.7980e-04,0.01,9.88e-07,9.796e-02,0.9112,0.9126,ok
geo,mlp,,ntk,tanh,2048,1,4,3273.9243,1.601999e+01,4.893206e-03,2.513069e+02,1.772071e+00,1.107287e-01,1.775797e+00,3.306540e-07,2.066108e-08,3.313493e-07,9.7980e-04,0.01,9.55e-07,1.046e-01,0.9112,0.913,ok
geo,mlp,,ntk,tanh,2048,2,3,3274.7812,1.651707e+01,5.043718e-03,2.601137e+02,1.900859e+00,1.142539e-01,1.829145e+00,3.544992e-07,2.130770e-08,3.411250e-07,9.7814e-04,0.01,9.76e-07,1.158e-01,0.9125,0.9126,ok
geo,mlp,,ntk,tanh,2048,2,4,3273.7004,1.633828e+01,4.990767e-03,2.569665e+02,1.822646e+00,1.138673e-01,1.995473e+00,3.401374e-07,2.124962e-08,3.723900e-07,9.7814e-04,0.01,8.82e-07,9.496e-02,0.9125,0.913,ok
geo,mlp,,ntk,tanh,2048,3,4,3276.8396,1.651669e+01,5.040434e-03,2.493934e+02,1.927288e+00,1.283546e-01,1.950299e+00,3.589766e-07,2.390733e-08,3.632628e-07,9.5988e-04,0.01,8.52e-07,1.376e-01,0.9126,0.913,ok
geo,mlp,,ntk,tanh,4096,0,1,6126.0796,1.929600e+01,3.149812e-03,2.773844e+02,2.003830e+00,1.113742e-01,2.077675e+00,1.067888e-07,5.935391e-09,1.107241e-07,9.0006e-04,0.01,9.19e-07,1.539e-01,0.9132,0.9147,ok
geo,mlp,,ntk,tanh,4096,0,2,6130.7222,1.915161e+01,3.123875e-03,2.843681e+02,2.057559e+00,1.071333e-01,1.906159e+00,1.094861e-07,5.700741e-09,1.014299e-07,9.0006e-04,0.01,9.83e-07,1.594e-01,0.9132,0.9121,ok
geo,mlp,,ntk,tanh,4096,0,3,6128.3096,1.956987e+01,3.193356e-03,2.769348e+02,2.208443e+00,1.222099e-01,2.070212e+00,1.176074e-07,6.508112e-09,1.102462e-07,9.0006e-04,0.01,8.25e-07,1.498e-01,0.9132,0.9126,ok
geo,mlp,,ntk,tanh,4096,0,4,6130.1953,1.962518e+01,3.201395e-03,2.769645e+02,2.003822e+00,1.082115e-01,2.071655e+00,1.066450e-07,5.759104e-09,1.102551e-07,9.0006e-04,0.01,9.09e-07,2.482e-01,0.9132,0.9112,ok
geo,mlp,,ntk,tanh,4096,1,2,6130.9346,1.839149e+01,2.999786e-03,2.689464e+02,1.971390e+00,9.799261e-02,2.107925e+00,1.048936e-07,5.213987e-09,1.121584e-07,9.5715e-04,0.01,8.50e-07,1.370e-01,0.9147,0.9121,ok
geo,mlp,,ntk,tanh,4096,1,3,6126.3022,1.847662e+01,3.015949e-03,2.702710e+02,2.121890e+00,1.158449e-01,2.130241e+00,1.130723e-07,6.173197e-09,1.135172e-07,9.5715e-04,0.01,9.85e-07,1.513e-01,0.9147,0.9126,ok
geo,mlp,,ntk,tanh,4096,1,4,6126.793,1.830022e+01,2.986917e-03,2.716997e+02,1.910593e+00,1.064269e-01,2.068579e+00,1.017962e-07,5.670419e-09,1.102137e-07,9.5715e-04,0.01,8.86e-07,1.703e-01,0.9147,0.9112,ok
geo,mlp,,ntk,tanh,4096,2,3,6127.2119,1.893503e+01,3.090318e-03,2.719589e+02,2.019620e+00,1.058517e-01,2.072481e+00,1.075905e-07,5.639000e-09,1.104065e-07,9.4397e-04,0.01,9.77e-07,1.528e-01,0.9121,0.9126,ok
geo,mlp,,ntk,tanh,4096,2,4,6127.3608,1.935837e+01,3.159332e-03,2.741498e+02,2.063257e+00,1.122033e-01,2.205109e+00,1.099098e-07,5.977074e-09,1.174663e-07,9.4397e-04,0.01,8.50e-07,1.499e-01,0.9121,0.9112,ok
geo,mlp,,ntk,tanh,4096,3,4,6127.7456,1.968182e+01,3.211918e-03,2.846245e+02,1.926365e+00,1.237211e-01,2.097709e+00,1.026046e-07,6.589800e-09,1.117310e-07,9.1726e-04,0.01,9.52e-07,1.727e-01,0.9126,0.9112,ok
geo,mlp,,ntk,swish,64,0,1,321.1701,4.914786e+00,1.530275e-02,7.563035e+01,1.871199e+00,4.345455e-01,2.032934e+00,3.628103e-05,8.425485e-06,3.941695e-05,4.2316e-03,0.01,9.89e-07,1.325e-02,0.9194,0.9287,ok
geo,mlp,,ntk,swish,64,0,2,321.1902,5.181349e+00,1.613171e-02,7.750278e+01,2.352129e+00,4.227445e-01,2.317439e+00,4.560017e-05,8.195646e-06,4.492764e-05,4.2316e-03,0.01,9.98e-07,1.082e-02,0.9194,0.9214,ok
geo,mlp,,ntk,swish,64,0,3,321.4868,4.677658e+00,1.455008e-02,6.897782e+01,2.879379e+00,4.692335e-01,1.433184e+00,5.571892e-05,9.080145e-06,2.773358e-05,4.2316e-03,0.01,9.97e-07,1.244e-02,0.9194,0.9263,ok
geo,mlp,,ntk,swish,64,0,4,319.958,4.311385e+00,1.347485e-02,6.387354e+01,2.026597e+00,3.550592e-01,1.784295e+00,3.959236e-05,6.936569e-06,3.485866e-05,4.2316e-03,0.01,9.09e-07,1.033e-02,0.9194,0.9229,ok
geo,mlp,,ntk,swish,64,1,2,321.4391,4.132711e+00,1.285690e-02,6.000765e+01,1.565591e+00,3.174936e-01,1.845572e+00,3.030478e-05,6.145646e-06,3.572428e-05,4.1964e-03,0.01,8.98e-07,1.282e-02,0.9287,0.9214,ok
geo,mlp,,ntk,swish,64,1,3,322.1657,4.865735e+00,1.510321e-02,6.623741e+01,3.766720e+00,5.022063e-01,3.860906e+00,7.258298e-05,9.677286e-06,7.439789e-05,4.1964e-03,0.01,8.96e-07,7.744e-03,0.9287,0.9263,ok
geo,mlp,,ntk,swish,64,1,4,321.0368,4.852708e+00,1.511574e-02,7.369458e+01,2.068928e+00,3.962968e-01,2.039900e+00,4.014818e-05,7.690259e-06,3.958487e-05,4.1964e-03,0.01,9.58e-07,2.123e-02,0.9287,0.9229,ok
geo,mlp,,ntk,swish,64,2,3,321.2828,5.550679e+00,1.727661e-02,8.437806e+01,3.511093e+00,6.541634e-01,2.903153e+00,6.802949e-05,1.267480e-05,5.625031e-05,3.9542e-03,0.01,9.24e-07,1.361e-02,0.9214,0.9263,ok
geo,mlp,,ntk,swish,64,2,4,320.3371,4.987025e+00,1.556805e-02,7.202361e+01,2.618265e+00,6.491866e-01,2.950218e+00,5.103043e-05,1.265276e-05,5.750024e-05,3.9542e-03,0.01,8.88e-07,8.938e-03,0.9214,0.9229,ok
geo,mlp,,ntk,swish,64,3,4,320.6175,5.484354e+00,1.710560e-02,7.502657e+01,3.838592e+00,6.245605e-01,3.660339e+00,7.468397e-05,1.215150e-05,7.121587e-05,3.8242e-03,0.01,7.98e-07,9.263e-03,0.9263,0.9229,ok
geo,mlp,,ntk,swish,128,0,1,464.4866,6.502669e+00,1.399969e-02,1.045372e+02,2.319342e+00,4.886392e-01,2.789405e+00,2.150049e-05,4.529725e-06,2.585802e-05,3.1764e-03,0.01,7.57e-07,2.191e-02,0.9233,0.9216,ok
geo,mlp,,ntk,swish,128,0,2,464.7975,6.050007e+00,1.301643e-02,9.151546e+01,2.514427e+00,3.114407e-01,2.431810e+00,2.327777e-05,2.883219e-06,2.251293e-05,3.1764e-03,0.01,9.74e-07,1.586e-02,0.9233,0.921,ok
geo,mlp,,ntk,swish,128,0,3,464.9174,5.909300e+00,1.271043e-02,8.939680e+01,2.303598e+00,3.202703e-01,2.567240e+00,2.131499e-05,2.963433e-06,2.375444e-05,3.1764e-03,0.01,8.36e-07,1.265e-02,0.9233,0.9217,ok
geo,mlp,,ntk,swish,128,0,4,465.7268,6.074446e+00,1.304294e-02,9.871747e+01,2.348283e+00,3.018995e-01,2.929394e+00,2.165299e-05,2.783748e-06,2.701128e-05,3.1764e-03,0.01,7.90e-07,1.818e-02,0.9233,0.9178,ok
geo,mlp,,ntk,swish,128,1,2,464.9899,5.396597e+00,1.160584e-02,8.159341e+01,4.036079e+00,5.124017e-01,2.785050e+00,3.733383e-05,4.739728e-06,2.576179e-05,3.1862e-03,0.01,9.74e-07,1.253e-02,0.9216,0.921,ok
geo,mlp,,ntk,swish,128,1,3,464.4513,6.407414e+00,1.379566e-02,9.877615e+01,2.432814e+00,3.906985e-01,1.875225e+00,2.255581e-05,3.622358e-06,1.738614e-05,3.1862e-03,0.01,9.63e-07,1.307e-02,0.9216,0.9217,ok
geo,mlp,,ntk,swish,128,1,4,465.7941,6.451377e+00,1.385028e-02,1.040133e+02,2.084544e+00,4.788763e-01,2.384424e+00,1.921557e-05,4.414336e-06,2.197989e-05,3.1862e-03,0.01,9.63e-07,1.774e-02,0.9216,0.9178,ok
geo,mlp,,ntk,swish,128,2,3,463.7913,5.973304e+00,1.287929e-02,8.843537e+01,2.270832e+00,3.034221e-01,2.399260e+00,2.111397e-05,2.821188e-06,2.230808e-05,3.3005e-03,0.01,9.06e-07,1.443e-02,0.921,0.9217,ok
geo,mlp,,ntk,swish,128,2,4,465.0163,6.112333e+00,1.314434e-02,9.525514e+01,2.264572e+00,3.623014e-01,3.340654e+00,2.094498e-05,3.350917e-06,3.089763e-05,3.3005e-03,0.01,9.84e-07,1.407e-02,0.921,0.9178,ok
geo,mlp,,ntk,swish,128,3,4,464.976,5.684578e+00,1.222553e-02,8.827511e+01,1.837448e+00,4.754248e-01,2.760164e+00,1.699746e-05,4.397954e-06,2.553312e-05,3.1814e-03,0.01,8.81e-07,1.562e-02,0.9217,0.9178,ok
geo,mlp,,ntk,swish,256,0,1,698.1431,8.986803e+00,1.287244e-02,1.457597e+02,2.000846e+00,4.162798e-01,2.431176e+00,8.210220e-06,1.708152e-06,9.976024e-06,2.3748e-03,0.01,7.90e-07,3.151e-02,0.9177,0.9187,ok
geo,mlp,,ntk,swish,256,0,2,698.6954,9.188611e+00,1.315110e-02,1.502950e+02,2.178086e+00,2.647666e-01,2.825930e+00,8.923376e-06,1.084720e-06,1.157752e-05,2.3748e-03,0.01,9.93e-07,2.226e-02,0.9177,0.9178,ok
geo,mlp,,ntk,swish,256,0,3,698.1678,9.047807e+00,1.295936e-02,1.469060e+02,2.902253e+00,2.846625e-01,2.341126e+00,1.190819e-05,1.167994e-06,9.605836e-06,2.3748e-03,0.01,9.64e-07,3.569e-02,0.9177,0.9209,ok
geo,mlp,,ntk,swish,256,0,4,698.5076,8.827665e+00,1.263789e-02,1.363238e+02,3.998369e+00,5.171156e-01,3.591131e+00,1.638968e-05,2.119704e-06,1.472038e-05,2.3748e-03,0.01,9.48e-07,2.094e-02,0.9177,0.9153,ok
geo,mlp,,ntk,swish,256,1,2,699.0027,8.867456e+00,1.268587e-02,1.442837e+02,2.059306e+00,4.019125e-01,2.661431e+00,8.429330e-06,1.645143e-06,1.089400e-05,2.6020e-03,0.01,9.91e-07,2.257e-02,0.9187,0.9178,ok
geo,mlp,,ntk,swish,256,1,3,698.0059,9.000016e+00,1.289390e-02,1.454613e+02,2.557980e+00,2.967150e-01,2.800298e+00,1.050048e-05,1.218012e-06,1.149519e-05,2.6020e-03,0.01,8.93e-07,1.871e-02,0.9187,0.9209,ok
geo,mlp,,ntk,swish,256,1,4,698.863,8.439747e+00,1.207640e-02,1.365669e+02,1.957264e+00,5.293812e-01,2.972812e+00,8.014850e-06,2.167776e-06,1.217344e-05,2.6020e-03,0.01,1.00e-06,2.142e-02,0.9187,0.9153,ok
geo,mlp,,ntk,swish,256,2,3,697.5051,8.537318e+00,1.223979e-02,1.358883e+02,2.710648e+00,4.303780e-01,3.516383e+00,1.114316e-05,1.769234e-06,1.445544e-05,2.3862e-03,0.01,7.58e-07,2.191e-02,0.9178,0.9209,ok
geo,mlp,,ntk,swish,256,2,4,698.283,8.947874e+00,1.281411e-02,1.434089e+02,3.005646e+00,3.890902e-01,2.767271e+00,1.232835e-05,1.595943e-06,1.135060e-05,2.3862e-03,0.01,8.42e-07,1.521e-02,0.9178,0.9153,ok
geo,mlp,,ntk,swish,256,3,4,697.5931,8.027563e+00,1.150752e-02,1.272992e+02,2.771058e+00,3.892306e-01,2.686222e+00,1.138863e-05,1.599678e-06,1.103996e-05,2.4651e-03,0.01,8.86e-07,2.924e-02,0.9209,0.9153,ok
geo,mlp,,ntk,swish,512,0,1,1098.9908,1.104975e+01,1.005445e-02,1.762323e+02,3.074411e+00,2.885442e-01,2.561473e+00,5.091008e-06,4.778089e-07,4.241619e-06,2.0051e-03,0.01,9.25e-07,3.146e-02,0.9154,0.9164,ok
geo,mlp,,ntk,swish,512,0,2,1099.2048,1.126660e+01,1.024978e-02,1.790486e+02,2.521540e+00,3.324350e-01,3.510664e+00,4.173868e-06,5.502745e-07,5.811150e-06,2.0051e-03,0.01,9.37e-07,2.753e-02,0.9154,0.9153,ok
geo,mlp,,ntk,swish,512,0,3,1097.983,1.148316e+01,1.045841e-02,1.843969e+02,2.552847e+00,3.116142e-01,2.852984e+00,4.235098e-06,5.169589e-07,4.733017e-06,2.0051e-03,0.01,9.75e-07,3.354e-02,0.9154,0.9153,ok
geo,mlp,,ntk,swish,512,0,4,1098.7297,1.157067e+01,1.053095e-02,1.807228e+02,2.526153e+00,2.920070e-01,3.240127e+00,4.185119e-06,4.837729e-07,5.367972e-06,2.0051e-03,0.01,8.10e-07,3.408e-02,0.9154,0.9182,ok
geo,mlp,,ntk,swish,512,1,2,1099.8011,1.123201e+01,1.021276e-02,1.690207e+02,3.646827e+00,2.033725e-01,4.652244e+00,6.029993e-06,3.362744e-07,7.692440e-06,2.0188e-03,0.01,8.80e-07,2.794e-02,0.9164,0.9153,ok
geo,mlp,,ntk,swish,512,1,3,1097.5618,1.162052e+01,1.058758e-02,1.776887e+02,2.852470e+00,2.267792e-01,2.970832e+00,4.735798e-06,3.765090e-07,4.932308e-06,2.0188e-03,0.01,8.15e-07,2.365e-02,0.9164,0.9153,ok
geo,mlp,,ntk,swish,512,1,4,1098.2908,1.160287e+01,1.056448e-02,1.782351e+02,2.775033e+00,2.392076e-01,2.800143e+00,4.601120e-06,3.966160e-07,4.642753e-06,2.0188e-03,0.01,8.91e-07,3.962e-02,0.9164,0.9182,ok
geo,mlp,,ntk,swish,512,2,3,1097.6605,1.140957e+01,1.039445e-02,1.762565e+02,3.277965e+00,3.577380e-01,2.475511e+00,5.441244e-06,5.938256e-07,4.109215e-06,1.9635e-03,0.01,8.97e-07,3.717e-02,0.9153,0.9153,ok
geo,mlp,,ntk,swish,512,2,4,1097.9907,1.143394e+01,1.041351e-02,1.757059e+02,3.086591e+00,3.032603e-01,3.181455e+00,5.120493e-06,5.030930e-07,5.277867e-06,1.9635e-03,0.01,9.49e-07,2.901e-02,0.9153,0.9182,ok
geo,mlp,,ntk,swish,512,3,4,1098.2076,1.259147e+01,1.146547e-02,2.030254e+02,2.609722e+00,2.772264e-01,3.007004e+00,4.327682e-06,4.597224e-07,4.986491e-06,1.7926e-03,0.01,9.86e-07,3.297e-02,0.9153,0.9182,ok
geo,mlp,,ntk,swish,1024,0,1,1838.3986,1.649282e+01,8.971298e-03,2.520387e+02,3.734674e+00,3.275769e-01,3.388290e+00,2.210057e-06,1.938492e-07,2.005078e-06,1.4047e-03,0.01,7.30e-07,5.167e-02,0.9132,0.9133,ok
geo,mlp,,ntk,swish,1024,0,2,1839.9189,1.578841e+01,8.581036e-03,2.418170e+02,3.136304e+00,1.692863e-01,3.011235e+00,1.852895e-06,1.000125e-07,1.779005e-06,1.4047e-03,0.01,9.62e-07,5.875e-02,0.9132,0.9132,ok
geo,mlp,,ntk,swish,1024,0,3,1839.9462,1.589744e+01,8.640166e-03,2.392173e+02,3.699241e+00,2.077103e-01,3.178819e+00,2.185408e-06,1.227094e-07,1.877957e-06,1.4047e-03,0.01,6.72e-07,4.252e-02,0.9132,0.9118,ok
geo,mlp,,ntk,swish,1024,0,4,1840.4381,1.603837e+01,8.714433e-03,2.420710e+02,3.243232e+00,3.031792e-01,3.609172e+00,1.914986e-06,1.790140e-07,2.131057e-06,1.4047e-03,0.01,7.90e-07,4.236e-02,0.9132,0.912,ok
geo,mlp,,ntk,swish,1024,1,2,1839.173,1.557360e+01,8.467716e-03,2.383690e+02,3.235954e+00,2.013129e-01,3.138345e+00,1.913318e-06,1.190300e-07,1.855605e-06,1.4412e-03,0.01,9.92e-07,4.896e-02,0.9133,0.9132,ok
geo,mlp,,ntk,swish,1024,1,3,1837.5428,1.633196e+01,8.887937e-03,2.486532e+02,3.303338e+00,2.196616e-01,3.280391e+00,1.956627e-06,1.301096e-07,1.943035e-06,1.4412e-03,0.01,8.57e-07,5.624e-02,0.9133,0.9118,ok
geo,mlp,,ntk,swish,1024,1,4,1838.0317,1.580009e+01,8.596201e-03,2.460049e+02,3.316946e+00,2.307576e-01,3.249220e+00,1.963642e-06,1.366092e-07,1.923548e-06,1.4412e-03,0.01,8.95e-07,4.541e-02,0.9133,0.912,ok
geo,mlp,,ntk,swish,1024,2,3,1838.6897,1.541300e+01,8.382600e-03,2.252367e+02,3.416744e+00,2.302239e-01,3.796625e+00,2.021276e-06,1.361957e-07,2.246005e-06,1.4695e-03,0.01,9.05e-07,4.697e-02,0.9132,0.9118,ok
geo,mlp,,ntk,swish,1024,2,4,1838.7174,1.551210e+01,8.436371e-03,2.433597e+02,3.032947e+00,2.757293e-01,3.100266e+00,1.794175e-06,1.631109e-07,1.833999e-06,1.4695e-03,0.01,9.71e-07,6.854e-02,0.9132,0.912,ok
geo,mlp,,ntk,swish,1024,3,4,1839.9879,1.583456e+01,8.605793e-03,2.352031e+02,3.611554e+00,2.212713e-01,3.234555e+00,2.133507e-06,1.307149e-07,1.910797e-06,1.5127e-03,0.01,8.93e-07,5.186e-02,0.9118,0.912,ok
geo,mlp,,ntk,swish,2048,0,1,3274.3196,1.917520e+01,5.856241e-03,2.647168e+02,3.989917e+00,1.132849e-01,3.832209e+00,7.443063e-07,2.113293e-08,7.148864e-07,1.2486e-03,0.01,9.91e-07,8.725e-02,0.9089,0.908,ok
geo,mlp,,ntk,swish,2048,0,2,3277.5334,1.895885e+01,5.784489e-03,2.644988e+02,3.899460e+00,9.904324e-02,3.803294e+00,7.260060e-07,1.843999e-08,7.081018e-07,1.2486e-03,0.01,8.84e-07,7.583e-02,0.9089,0.9126,ok
geo,mlp,,ntk,swish,2048,0,3,3275.438,1.890818e+01,5.772717e-03,2.712798e+02,3.787610e+00,1.568077e-01,3.505981e+00,7.060842e-07,2.923200e-08,6.535831e-07,1.2486e-03,0.01,8.95e-07,9.383e-02,0.9089,0.9082,ok
geo,mlp,,ntk,swish,2048,0,4,3276.4443,1.859513e+01,5.675401e-03,2.629808e+02,4.201031e+00,1.089976e-01,3.776598e+00,7.826728e-07,2.030679e-08,7.035989e-07,1.2486e-03,0.01,9.08e-07,8.771e-02,0.9089,0.9091,ok
geo,mlp,,ntk,swish,2048,1,2,3277.7266,1.981691e+01,6.045933e-03,2.736996e+02,3.989927e+00,1.321162e-01,3.848142e+00,7.427617e-07,2.459464e-08,7.163671e-07,1.1726e-03,0.01,9.47e-07,8.086e-02,0.908,0.9126,ok
geo,mlp,,ntk,swish,2048,1,3,3274.5205,1.977012e+01,6.037562e-03,2.781469e+02,3.893545e+00,1.378217e-01,3.885142e+00,7.262393e-07,2.570704e-08,7.246720e-07,1.1726e-03,0.01,9.67e-07,6.006e-02,0.908,0.9082,ok
geo,mlp,,ntk,swish,2048,1,4,3275.074,1.936811e+01,5.913794e-03,2.683163e+02,4.097204e+00,1.266648e-01,3.691470e+00,7.639684e-07,2.361804e-08,6.883148e-07,1.1726e-03,0.01,9.54e-07,9.604e-02,0.908,0.9091,ok
