mode,regime,act,width,n_seeds,n_pairs,acc_med,dF_med,dF_q1,dF_q3,dev_rel_med,dev_rel_q1,dev_rel_q3,dev_rel2_med,gamma_mid_med,flen_mid_med,flen_mid_q1,flen_mid_q3,rq_mid_med,fd_instab_med,alpha_dF,alpha_dF_r2,alpha_devrel2,alpha_devrel2_r2,alpha_flen,alpha_flen_r2
ts,ntk,swish,64,,10,,,,,0.017209324999999998,0.017125809999999998,0.0176215625,0.0001450005968985856,22.254415,0.23613384999999998,0.1807793,0.2520367,3.3403035e-05,0.0039165,,,1.6101,0.9917,0.3626,0.9155
ts,ntk,swish,128,,10,,,,,0.012660315,0.0123594325,0.0129566975,6.223652644253107e-05,28.714225,0.23987504999999998,0.226764575,0.302587175,1.1643110000000001e-05,0.006764,,,1.6101,0.9917,0.3626,0.9155
ts,ntk,swish,256,,10,,,,,0.009397462,0.009090419999999998,0.0097253145,2.5214080730832466e-05,40.976820000000004,0.19476295,0.178570175,0.2223176,2.7908295e-06,0.01386,,,1.6101,0.9917,0.3626,0.9155
ts,ntk,swish,512,,10,,,,,0.006120403,0.00591908875,0.00631596525,8.548220360238556e-06,51.42619,0.17249765,0.155749825,0.195654,6.732916999999999e-07,0.02772,,,1.6101,0.9917,0.3626,0.9155
ts,ntk,swish,1024,,10,,,,,0.0037686155,0.00370384525,0.0038319485,2.671095574631849e-06,60.873305,0.12600355,0.11070525,0.139471825,1.266012e-07,0.05475,,,1.6101,0.9917,0.3626,0.9155
ts,ntk,swish,2048,,10,,,,,0.002042041,0.0020357175,0.0020657932499999997,7.25574737143563e-07,63.726475,0.074192175,0.069071255,0.08222419,1.873821e-08,0.1137,,,1.6101,0.9917,0.3626,0.9155
ts,ntk,swish,4096,,10,,,,,0.001007599,0.001000739225,0.00101431725,1.7843066931730324e-07,59.35874,0.057169995,0.051472035,0.06345721,3.5857454999999998e-09,0.2098,,,1.6101,0.9917,0.3626,0.9155
ts,ntk,tanh,64,,10,,,,,0.016149354999999997,0.01533963,0.016527235,0.00013801900117855364,20.860075000000002,0.1733919,0.1662171,0.18205335,2.5640664999999998e-05,0.005126,,,1.6151,0.9936,0.1842,0.959
ts,ntk,tanh,128,,10,,,,,0.01158728,0.01107416,0.012217845,5.7114748966692325e-05,27.269865,0.15274854999999998,0.1472621,0.15485707499999998,7.4403585e-06,0.0093425,,,1.6151,0.9936,0.1842,0.959
ts,ntk,tanh,256,,10,,,,,0.0080184375,0.00773446,0.00854017075,2.154723422200231e-05,37.408965,0.1261932,0.12483172499999999,0.12815185,1.8236715e-06,0.02045,,,1.6151,0.9936,0.1842,0.959
ts,ntk,tanh,512,,10,,,,,0.0056038785,0.0055432675,0.00567043,7.840138172935805e-06,53.442925,0.10332340000000001,0.10190385,0.10623289999999999,4.0367434999999996e-07,0.03406,,,1.6151,0.9936,0.1842,0.959
ts,ntk,tanh,1024,,10,,,,,0.0033507505,0.00329829925,0.0034146209999999996,2.3792311520148116e-06,65.45409000000001,0.096593835,0.09289507,0.0984264975,9.7349815e-08,0.076515,,,1.6151,0.9936,0.1842,0.959
ts,ntk,tanh,2048,,10,,,,,0.0017653095,0.0017432279999999999,0.00178908275,6.274667049342048e-07,69.034715,0.08756488,0.083989225,0.0895615025,2.212244e-08,0.12705,,,1.6151,0.9936,0.1842,0.959
ts,ntk,tanh,4096,,10,,,,,0.0009524711999999999,0.0009388314,0.00095843535,1.687055468807451e-07,75.02834,0.08344636,0.08303855,0.08571110000000001,5.235783e-09,0.22905,,,1.6151,0.9936,0.1842,0.959
ts,sp,gelu,64,,10,,,,,0.12713595,0.124954975,0.13088239999999998,0.003327729058009401,98.55726,5.025433,4.498161,5.11929975,0.006848496000000001,0.002804,,,0.3346,0.5553,0.7628,0.8861
ts,sp,gelu,128,,10,,,,,0.1375578,0.134163375,0.14241674999999998,0.0031215086684269503,100.64824999999999,3.2779819999999997,3.198357,3.524147,0.003366597,0.034605,,,0.3346,0.5553,0.7628,0.8861
ts,sp,gelu,256,,10,,,,,0.079737175,0.0780296925,0.082053935,0.001799110648108728,50.364785,1.053342,1.0059257499999998,1.13703975,0.0010774055000000002,0.048265,,,0.3346,0.5553,0.7628,0.8861
ts,sp,gelu,512,,10,,,,,0.053938085,0.052622555,0.0545247525,0.0010494110950382322,41.276285,0.5026675,0.450888925,0.5287638,0.0003811914,0.07219500000000001,,,0.3346,0.5553,0.7628,0.8861
ts,sp,gelu,1024,,10,,,,,0.04030442,0.0392454375,0.041829187500000004,0.0006216870930608302,41.12331,0.30325064999999995,0.28951825,0.3240442,0.00014447505,0.1481,,,0.3346,0.5553,0.7628,0.8861
ts,sp,gelu,2048,,10,,,,,0.05880191,0.0579490025,0.060424069999999996,0.0006835215738760411,51.188005000000004,0.26381815,0.2489741,0.27932002499999997,7.1257075e-05,0.26805,,,0.3346,0.5553,0.7628,0.8861
ts,sp,gelu,4096,,10,,,,,0.17636390000000002,0.172968,0.18060355,0.001498314319051797,175.04675,0.29358795,0.28391720000000004,0.30072517499999996,4.234875e-05,0.50595,,,0.3346,0.5553,0.7628,0.8861
ts,sp,softplus,64,,10,,,,,0.0811544,0.07705853,0.08190201,0.0018732163176367785,55.901975,3.5160265,3.3804305,3.65480475,0.0037823625,0.0031720000000000003,,,0.6513,0.9847,0.8018,0.9355
ts,sp,softplus,128,,10,,,,,0.082122155,0.07985821,0.087246845,0.001666356981893754,53.17329,1.7529810000000001,1.57871925,1.7894792499999999,0.0014136840000000001,0.01251,,,0.6513,0.9847,0.8018,0.9355
ts,sp,softplus,256,,10,,,,,0.05504703,0.054248195,0.0570045425,0.0010077337409593913,40.288415,0.6964203499999999,0.654284925,0.752574125,0.00046535535,0.030545,,,0.6513,0.9847,0.8018,0.9355
ts,sp,softplus,512,,10,,,,,0.035836309999999996,0.034963847500000006,0.037087985000000004,0.0005705240086082916,33.278940000000006,0.3130427,0.294682825,0.34553832500000004,0.00015920575,0.047555,,,0.6513,0.9847,0.8018,0.9355
ts,sp,softplus,1024,,10,,,,,0.026372674999999998,0.025764625,0.0269331575,0.0003469383808763913,33.103645,0.21671085,0.21088527499999998,0.22525662500000002,7.497480999999999e-05,0.080665,,,0.6513,0.9847,0.8018,0.9355
ts,sp,softplus,2048,,10,,,,,0.01983252,0.019444865,0.0202488025,0.00020763015028292027,32.91814,0.16708065,0.1548614,0.1746105,3.6626485e-05,0.17420000000000002,,,0.6513,0.9847,0.8018,0.9355
ts,sp,softplus,4096,,10,,,,,0.019752754999999997,0.0195204825,0.02134794,0.00015854804014950167,32.482965,0.13899685,0.13511085,0.14520872499999998,1.7889135e-05,0.3376,,,0.6513,0.9847,0.8018,0.9355
ts,sp,swish,64,,10,,,,,0.12246555,0.119433825,0.131748125,0.003148381681595324,93.87952999999999,5.043892,4.63472025,5.3523975,0.006658448,0.003142,,,0.3631,0.6193,0.8238,0.8724
ts,sp,swish,128,,10,,,,,0.12524665000000001,0.12170447499999999,0.1271978,0.0028366850406887282,80.99909500000001,2.4078049999999998,2.33027975,2.4590045,0.002472626,0.030525,,,0.3631,0.6193,0.8238,0.8724
ts,sp,swish,256,,10,,,,,0.076903845,0.0742633225,0.0794307425,0.0016881323158355179,45.98914,0.8322491000000001,0.776239125,0.867196025,0.00080407595,0.037025,,,0.3631,0.6193,0.8238,0.8724
ts,sp,swish,512,,10,,,,,0.05320059,0.051716952499999996,0.0541199175,0.0009964687925215717,38.551975,0.3755983,0.334236175,0.40196035,0.00026231165,0.05756,,,0.3631,0.6193,0.8238,0.8724
ts,sp,swish,1024,,10,,,,,0.041724625,0.0403184575,0.041997515,0.0006272574366014219,37.407725,0.2131326,0.2069632,0.2330998,9.571300000000001e-05,0.09054000000000001,,,0.3631,0.6193,0.8238,0.8724
ts,sp,swish,2048,,10,,,,,0.046244930000000004,0.0436606,0.04764716,0.0005306320581734476,41.97537,0.16271665000000002,0.15315952500000002,0.170635125,4.2814145000000004e-05,0.13315,,,0.3631,0.6193,0.8238,0.8724
ts,sp,swish,4096,,10,,,,,0.1509062,0.13715100000000002,0.16500589999999998,0.0012778934284859772,117.8189,0.23198735,0.21975845,0.24424035,3.321813e-05,0.1785,,,0.3631,0.6193,0.8238,0.8724
ts,sp,tanh,64,,10,,,,,0.3081257,0.299439375,0.30989710000000004,0.005995026279667604,333.9055,19.93316,17.9346475,20.7783525,0.01526268,0.0015170000000000001,,,-0.0393,0.0092,0.411,0.519
ts,sp,tanh,128,,10,,,,,0.19433515,0.19136335,0.20175949999999998,0.004110601698535318,177.77985,8.3534085,7.897250250000001,8.56118925,0.0074632565,0.00336,,,-0.0393,0.0092,0.411,0.519
ts,sp,tanh,256,,10,,,,,0.14398655,0.1390384,0.1490862,0.0029981179816079466,98.830855,3.5220215,3.39782275,3.56522875,0.0030391485,0.008021,,,-0.0393,0.0092,0.411,0.519
ts,sp,tanh,512,,10,,,,,0.11712395,0.115039025,0.1200687,0.0021201856551344425,80.98111,2.0613020000000004,1.94988825,2.1654202500000004,0.001353656,0.015505000000000001,,,-0.0393,0.0092,0.411,0.519
ts,sp,tanh,1024,,10,,,,,0.12125465,0.11933070000000001,0.1233534,0.0017454852754237716,102.6773,1.768694,1.67037675,1.952286,0.0007311578,0.034570000000000004,,,-0.0393,0.0092,0.411,0.519
ts,sp,tanh,2048,,10,,,,,0.31675034999999996,0.30353810000000003,0.326219375,0.003408595200274439,379.9047,2.7516965,2.5172339999999997,2.923449,0.00063807945,0.09756000000000001,,,-0.0393,0.0092,0.411,0.519
ts,sp,tanh,4096,,10,,,,,1.3173995,1.13037575,1.3984827499999999,0.010487047857839181,2332.125,3.6812445,3.5068332499999997,3.9150625000000003,0.00046701575,0.2111,,,-0.0393,0.0092,0.411,0.519
