kind,mode,shard,regime,act,width,seedA,seedB,dnorm,dev_geo,dev_rel,gamma_mid,flen_A,flen_mid,flen_B,rq_A,rq_mid,rq_B,lam,lam_rel,cg_resid,fd_instab,accA,accB,status
geo,ts,,mup,softplus,1024,2,4,128.3384,2.034654e+00,1.585382e-02,3.593285e+01,2.477106e-02,5.906380e-02,2.392183e-02,3.007884e-06,7.171960e-06,2.904764e-06,6.6222e-04,0.01,9.95e-07,2.267e-01,0.7809,0.7732,ok
geo,ts,,mup,softplus,1024,3,4,128.414,2.160466e+00,1.682423e-02,3.673234e+01,2.448425e-02,8.158758e-02,2.547009e-02,2.969561e-06,9.895312e-06,3.089128e-06,6.6675e-04,0.01,9.95e-07,1.593e-01,0.7742,0.7732,ok
geo,ts,,mup,softplus,2048,0,1,169.2553,1.688836e+00,9.978038e-03,2.867566e+01,1.849050e-02,4.296184e-02,1.683702e-02,1.290905e-06,2.999359e-06,1.175468e-06,9.2976e-04,0.01,9.87e-07,2.442e-01,0.7799,0.7802,ok
geo,ts,,mup,softplus,2048,0,2,168.9908,1.597579e+00,9.453645e-03,2.828102e+01,1.808102e-02,3.655798e-02,1.898405e-02,1.266271e-06,2.560271e-06,1.329513e-06,9.2976e-04,0.01,9.87e-07,2.275e-01,0.7799,0.7789,ok
geo,ts,,mup,softplus,2048,0,3,168.7744,1.508050e+00,8.935300e-03,2.661607e+01,1.913094e-02,3.562092e-02,1.865456e-02,1.343239e-06,2.501048e-06,1.309791e-06,9.2976e-04,0.01,9.52e-07,1.810e-01,0.7799,0.7806,ok
geo,ts,,mup,softplus,2048,0,4,169.6562,1.567251e+00,9.237807e-03,2.823253e+01,1.968019e-02,4.447934e-02,1.805740e-02,1.367476e-06,3.090644e-06,1.254717e-06,9.2976e-04,0.01,9.22e-07,1.976e-01,0.7799,0.7756,ok
geo,ts,,mup,softplus,2048,1,2,168.8983,1.594106e+00,9.438259e-03,2.776908e+01,1.675441e-02,4.078476e-02,1.819813e-02,1.174651e-06,2.859417e-06,1.275870e-06,8.3444e-04,0.01,9.34e-07,2.967e-01,0.7802,0.7789,ok
geo,ts,,mup,softplus,2048,1,3,168.9052,1.627456e+00,9.635322e-03,2.774645e+01,1.702633e-02,3.137508e-02,1.856117e-02,1.193617e-06,2.199525e-06,1.301216e-06,8.3444e-04,0.01,9.71e-07,2.753e-01,0.7802,0.7806,ok
geo,ts,,mup,softplus,2048,1,4,170.2443,1.597177e+00,9.381678e-03,2.694917e+01,1.634713e-02,2.799841e-02,1.736357e-02,1.128045e-06,1.932050e-06,1.198186e-06,8.3444e-04,0.01,9.94e-07,2.283e-01,0.7802,0.7756,ok
geo,ts,,mup,softplus,2048,2,3,167.6379,1.520488e+00,9.070068e-03,2.617405e+01,1.732326e-02,2.648298e-02,1.688259e-02,1.232864e-06,1.884743e-06,1.201502e-06,8.6853e-04,0.01,9.80e-07,2.462e-01,0.7789,0.7806,ok
geo,ts,,mup,softplus,2048,2,4,170.2287,1.714412e+00,1.007123e-02,2.852426e+01,1.881358e-02,3.891512e-02,1.808585e-02,1.298482e-06,2.685858e-06,1.248256e-06,8.6853e-04,0.01,9.39e-07,2.949e-01,0.7789,0.7756,ok
geo,ts,,mup,softplus,2048,3,4,169.5656,1.544523e+00,9.108710e-03,2.706094e+01,1.791566e-02,3.386685e-02,1.784424e-02,1.246199e-06,2.355752e-06,1.241231e-06,8.9771e-04,0.01,9.43e-07,2.221e-01,0.7806,0.7756,ok
geo,ts,,mup,softplus,4096,0,1,227.0247,1.627651e+00,7.169486e-03,2.220334e+01,1.251957e-02,1.581693e-02,1.181790e-02,4.858175e-07,6.137703e-07,4.585892e-07,1.1236e-03,0.01,9.85e-07,3.598e-01,0.777,0.7753,ok
geo,ts,,mup,softplus,4096,0,2,228.9449,1.812114e+00,7.915063e-03,2.221073e+01,1.218682e-02,2.194777e-02,1.075343e-02,4.650058e-07,8.374488e-07,4.103126e-07,1.1236e-03,0.01,9.36e-07,4.014e-01,0.777,0.7813,ok
geo,ts,,mup,softplus,4096,0,3,224.9588,1.578901e+00,7.018621e-03,2.154896e+01,1.245842e-02,1.483101e-02,1.198688e-02,4.923645e-07,5.861307e-07,4.737290e-07,1.1236e-03,0.01,9.91e-07,3.880e-01,0.777,0.7776,ok
geo,ts,,mup,softplus,4096,0,4,225.9576,1.660245e+00,7.347595e-03,2.277520e+01,1.207499e-02,2.026123e-02,1.270827e-02,4.730017e-07,7.936733e-07,4.978085e-07,1.1236e-03,0.01,9.89e-07,3.405e-01,0.777,0.7776,ok
geo,ts,,mup,softplus,4096,1,2,230.1772,1.847892e+00,8.028129e-03,2.341360e+01,1.134940e-02,1.575470e-02,1.034284e-02,4.284285e-07,5.947241e-07,3.904318e-07,9.8350e-04,0.01,9.65e-07,3.739e-01,0.7753,0.7813,ok
geo,ts,,mup,softplus,4096,1,3,227.0055,1.814645e+00,7.993834e-03,2.261580e+01,1.109285e-02,1.179374e-02,1.214220e-02,4.305270e-07,4.577291e-07,4.712533e-07,9.8350e-04,0.01,9.99e-07,4.763e-01,0.7753,0.7776,ok
geo,ts,,mup,softplus,4096,1,4,227.6509,2.037776e+00,8.951321e-03,2.137433e+01,1.107944e-02,1.129873e-02,1.141596e-02,4.275718e-07,4.360344e-07,4.405583e-07,9.8350e-04,0.01,8.91e-07,4.488e-01,0.7753,0.7776,ok
geo,ts,,mup,softplus,4096,2,3,229.1836,2.107629e+00,9.196245e-03,2.591262e+01,1.042038e-02,2.153702e-02,1.193500e-02,3.967768e-07,8.200652e-07,4.544493e-07,8.6667e-04,0.01,9.85e-07,5.081e-01,0.7813,0.7776,ok
geo,ts,,mup,softplus,4096,2,4,229.9028,1.925015e+00,8.373169e-03,2.390815e+01,1.000680e-02,1.857892e-02,1.134597e-02,3.786489e-07,7.030107e-07,4.293220e-07,8.6667e-04,0.01,9.82e-07,4.815e-01,0.7813,0.7776,ok
geo,ts,,mup,softplus,4096,3,4,226.1609,1.565086e+00,6.920233e-03,2.120366e+01,1.188909e-02,1.390085e-02,1.156571e-02,4.648829e-07,5.435457e-07,4.522378e-07,1.1284e-03,0.01,9.73e-07,3.773e-01,0.7776,0.7776,ok
