mode,regime,act,width,seedA,seedB,dnorm,L_A,L_B,B,t_star,L_max,rho_A,rho_mid,rho_max,rho_at_tstar,acc_mid,flen_A,flen_mid,flen_B,flen_at_tstar,rq_mid,R_end,R_mid,R_tstar,devrel_lam1e-1,devrel_lam1e-2,devrel_lam1e-3,cg_resid,fd_instab,wmoveA,status
cnn,mup,gelu,1,0,3,7.454256e+01,3.290831e-02,3.510446e-02,3.195548e+00,0.5250,3.229555e+00,3.689970e-02,7.940959e-01,8.000738e-01,8.000738e-01,0.4155,,,,,,,,,,,,,,4.110321998596191,ok
cnn,mup,gelu,1,0,4,7.467209e+01,3.290831e-02,3.523154e-02,4.575707e+00,0.5000,4.609777e+00,3.689970e-02,9.160479e-01,9.164596e-01,9.160479e-01,0.3167,,,,,,,,,,,,,,4.110321998596191,ok
cnn,mup,gelu,1,1,2,7.422572e+01,3.551031e-02,3.382401e-02,1.304797e+00,0.5500,1.339464e+00,3.880348e-02,4.922343e-01,5.000685e-01,4.983701e-01,0.6541,,,,,,,,,,,,,,4.074221134185791,ok
cnn,mup,gelu,1,1,3,7.428790e+01,3.551031e-02,3.510445e-02,3.520713e+00,0.5250,3.556020e+00,3.880348e-02,7.551223e-01,7.580021e-01,7.580021e-01,0.4522,,,,,,,,,,,,,,4.074221134185791,ok
cnn,mup,gelu,1,1,4,7.383864e+01,3.551031e-02,3.523155e-02,1.411018e+00,0.5000,1.446389e+00,3.880348e-02,4.920962e-01,4.954740e-01,4.920962e-01,0.6474,,,,,,,,,,,,,,4.074221134185791,ok
cnn,mup,gelu,1,2,3,7.389812e+01,3.382401e-02,3.510445e-02,1.892151e+00,0.5250,1.926616e+00,3.777500e-02,5.485801e-01,5.485801e-01,5.466190e-01,0.6082,,,,,,,,,,,,,,4.098989963531494,ok
cnn,mup,gelu,1,2,4,7.546825e+01,3.382401e-02,3.523155e-02,2.747602e+00,0.4500,2.782130e+00,3.777500e-02,8.209704e-01,8.267454e-01,8.199111e-01,0.3956,,,,,,,,,,,,,,4.098989963531494,ok
cnn,mup,gelu,1,3,4,7.520429e+01,3.510447e-02,3.523156e-02,2.752103e+00,0.4750,2.787271e+00,3.852635e-02,7.900084e-01,7.900084e-01,7.860849e-01,0.4271,,,,,,,,,,,,,,4.127727508544922,ok
cnn,mup,gelu,2,0,1,9.094862e+01,6.023217e-03,5.006075e-03,8.794139e-01,0.5500,8.849286e-01,7.883299e-03,3.093250e-01,3.120786e-01,3.103839e-01,0.7849,,,,,,,,,,,,,,3.450960874557495,ok
cnn,mup,gelu,2,0,2,9.012572e+01,6.023217e-03,4.411524e-03,9.430909e-01,0.5000,9.483083e-01,7.883299e-03,3.086729e-01,3.086729e-01,3.086729e-01,0.7883,,,,,,,,,,,,,,3.450960874557495,ok
cnn,mup,gelu,2,0,3,8.983698e+01,6.023217e-03,5.325437e-03,7.796245e-01,0.5000,7.852988e-01,7.883299e-03,2.845200e-01,2.848532e-01,2.845200e-01,0.8094,,,,,,,,,,,,,,3.450960874557495,ok
cnn,mup,gelu,2,0,4,9.022987e+01,6.023217e-03,4.965692e-03,6.375531e-01,0.5000,6.430476e-01,7.883299e-03,2.473154e-01,2.473154e-01,2.473154e-01,0.8348,,,,,,,,,,,,,,3.450960874557495,ok
cnn,mup,gelu,2,1,2,9.026689e+01,5.006074e-03,4.411522e-03,1.204616e+00,0.5250,1.209324e+00,6.592042e-03,3.579155e-01,3.583209e-01,3.583209e-01,0.7507,,,,,,,,,,,,,,3.4435367584228516,ok
cnn,mup,gelu,2,1,3,8.926926e+01,5.006074e-03,5.325438e-03,5.430324e-01,0.5000,5.481981e-01,6.592042e-03,2.111250e-01,2.111250e-01,2.111250e-01,0.8560,,,,,,,,,,,,,,3.4435367584228516,ok
cnn,mup,gelu,2,1,4,9.015442e+01,5.006074e-03,4.965694e-03,6.817822e-01,0.5000,6.867681e-01,6.592042e-03,2.582699e-01,2.582699e-01,2.582699e-01,0.8247,,,,,,,,,,,,,,3.4435367584228516,ok
cnn,mup,gelu,2,2,3,8.990781e+01,4.411524e-03,5.325437e-03,6.737644e-01,0.4750,6.786329e-01,5.826181e-03,2.324345e-01,2.334617e-01,2.334617e-01,0.8407,,,,,,,,,,,,,,3.452219247817993,ok
cnn,mup,gelu,2,2,4,9.026951e+01,4.411524e-03,4.965694e-03,7.006799e-01,0.4500,7.053685e-01,5.826181e-03,2.469860e-01,2.487027e-01,2.473764e-01,0.8347,,,,,,,,,,,,,,3.452219247817993,ok
cnn,mup,gelu,2,3,4,8.990830e+01,5.325437e-03,4.965694e-03,5.155038e-01,0.5000,5.206493e-01,6.993480e-03,2.104652e-01,2.104652e-01,2.104652e-01,0.8587,,,,,,,,,,,,,,3.428356409072876,ok
cnn,mup,gelu,4,0,1,1.060938e+02,2.277914e-03,2.040330e-03,5.142712e-01,0.5000,5.164303e-01,3.019668e-03,1.670454e-01,1.670454e-01,1.670454e-01,0.8848,,,,,,,,,,,,,,2.8543684482574463,ok
cnn,mup,gelu,4,0,2,1.070515e+02,2.277914e-03,1.943223e-03,3.217692e-01,0.5000,3.238798e-01,3.019668e-03,1.430284e-01,1.430284e-01,1.430284e-01,0.9087,,,,,,,,,,,,,,2.8543684482574463,ok
cnn,mup,gelu,4,0,3,1.064193e+02,2.277914e-03,1.965048e-03,3.373876e-01,0.5000,3.395090e-01,3.019668e-03,1.374575e-01,1.374575e-01,1.374575e-01,0.9087,,,,,,,,,,,,,,2.8543684482574463,ok
cnn,mup,gelu,4,0,4,1.069821e+02,2.277914e-03,2.149992e-03,2.958349e-01,0.5000,2.980488e-01,3.019668e-03,1.337361e-01,1.337361e-01,1.337361e-01,0.9138,,,,,,,,,,,,,,2.8543684482574463,ok
cnn,mup,gelu,4,1,2,1.073225e+02,2.040329e-03,1.943223e-03,4.077684e-01,0.4750,4.097602e-01,2.710571e-03,1.565626e-01,1.572031e-01,1.572031e-01,0.8965,,,,,,,,,,,,,,2.8556900024414062,ok
cnn,mup,gelu,4,1,3,1.065667e+02,2.040329e-03,1.965051e-03,3.277953e-01,0.5250,3.297980e-01,2.710571e-03,1.368433e-01,1.373348e-01,1.373348e-01,0.9079,,,,,,,,,,,,,,2.8556900024414062,ok
cnn,mup,gelu,4,1,4,1.080154e+02,2.040329e-03,2.149993e-03,5.915185e-01,0.5000,5.936136e-01,2.710571e-03,2.078829e-01,2.082416e-01,2.078829e-01,0.8585,,,,,,,,,,,,,,2.8556900024414062,ok
cnn,mup,gelu,4,2,3,1.063772e+02,1.943223e-03,1.965050e-03,3.820381e-01,0.5000,3.839922e-01,2.592393e-03,1.426298e-01,1.426298e-01,1.426298e-01,0.9050,,,,,,,,,,,,,,2.8543248176574707,ok
cnn,mup,gelu,4,2,4,1.056517e+02,1.943223e-03,2.149992e-03,2.992821e-01,0.5000,3.013287e-01,2.592393e-03,1.234910e-01,1.234910e-01,1.234910e-01,0.9188,,,,,,,,,,,,,,2.8543248176574707,ok
cnn,mup,gelu,4,3,4,1.068690e+02,1.965050e-03,2.149991e-03,4.830821e-01,0.5250,4.851396e-01,2.613409e-03,1.651673e-01,1.651673e-01,1.647583e-01,0.8878,,,,,,,,,,,,,,2.8614590167999268,ok
cnn,mup,gelu,8,0,1,1.325102e+02,1.804684e-03,1.579829e-03,1.833029e-01,0.5000,1.849951e-01,2.396147e-03,9.337869e-02,9.337869e-02,9.337869e-02,0.9410,,,,,,,,,,,,,,2.51633882522583,ok
cnn,mup,gelu,8,0,2,1.313796e+02,1.804684e-03,1.800686e-03,3.911047e-01,0.5000,3.929074e-01,2.396147e-03,1.486858e-01,1.487769e-01,1.486858e-01,0.8993,,,,,,,,,,,,,,2.51633882522583,ok
cnn,mup,gelu,8,0,3,1.315592e+02,1.804684e-03,1.734034e-03,2.471909e-01,0.5000,2.489603e-01,2.396147e-03,1.142570e-01,1.142570e-01,1.142570e-01,0.9250,,,,,,,,,,,,,,2.51633882522583,ok
cnn,mup,gelu,8,0,4,1.303813e+02,1.804684e-03,1.765945e-03,2.225576e-01,0.5000,2.243429e-01,2.396147e-03,1.080835e-01,1.080835e-01,1.080835e-01,0.9305,,,,,,,,,,,,,,2.51633882522583,ok
cnn,mup,gelu,8,1,2,1.319530e+02,1.579830e-03,1.800686e-03,1.622207e-01,0.4750,1.639110e-01,2.098435e-03,8.716549e-02,8.757367e-02,8.757367e-02,0.9447,,,,,,,,,,,,,,2.5315823554992676,ok
cnn,mup,gelu,8,1,3,1.315044e+02,1.579830e-03,1.734033e-03,1.789500e-01,0.5000,1.806070e-01,2.098435e-03,9.358772e-02,9.358772e-02,9.358772e-02,0.9415,,,,,,,,,,,,,,2.5315823554992676,ok
cnn,mup,gelu,8,1,4,1.320096e+02,1.579830e-03,1.765945e-03,2.431295e-01,0.5000,2.448024e-01,2.098435e-03,1.108460e-01,1.108460e-01,1.108460e-01,0.9283,,,,,,,,,,,,,,2.5315823554992676,ok
cnn,mup,gelu,8,2,3,1.313118e+02,1.800687e-03,1.734032e-03,2.942362e-01,0.5000,2.960036e-01,2.376828e-03,1.253047e-01,1.253047e-01,1.253047e-01,0.9164,,,,,,,,,,,,,,2.519338607788086,ok
cnn,mup,gelu,8,2,4,1.305540e+02,1.800687e-03,1.765944e-03,1.562198e-01,0.5250,1.580031e-01,2.376828e-03,8.447180e-02,8.474958e-02,8.474958e-02,0.9467,,,,,,,,,,,,,,2.519338607788086,ok
cnn,mup,gelu,8,3,4,1.309596e+02,1.734034e-03,1.765945e-03,1.817613e-01,0.5000,1.835113e-01,2.300924e-03,9.552539e-02,9.552539e-02,9.552539e-02,0.9409,,,,,,,,,,,,,,2.497826337814331,ok
cnn,mup,tanh,1,0,1,7.503998e+01,6.756238e-02,6.347133e-02,1.269531e+00,0.5250,1.335048e+00,6.804304e-02,5.640816e-01,5.640816e-01,5.622591e-01,0.5998,,,,,,,,,,,,,,4.326821327209473,ok
cnn,mup,tanh,1,0,2,7.573752e+01,6.756238e-02,7.103918e-02,2.842126e+00,0.5250,2.911427e+00,6.804304e-02,7.957421e-01,7.962069e-01,7.870781e-01,0.4029,,,,,,,,,,,,,,4.326821327209473,ok
cnn,mup,tanh,1,0,3,7.543067e+01,6.756238e-02,7.064611e-02,2.385897e+00,0.5250,2.455001e+00,6.804304e-02,7.114628e-01,7.149515e-01,7.149515e-01,0.4725,,,,,,,,,,,,,,4.326821327209473,ok
cnn,mup,tanh,1,0,4,7.536197e+01,6.756238e-02,6.897115e-02,2.738083e+00,0.5000,2.806350e+00,6.804304e-02,7.981042e-01,7.982511e-01,7.981042e-01,0.3979,,,,,,,,,,,,,,4.326821327209473,ok
cnn,mup,tanh,1,1,2,7.532343e+01,6.347133e-02,7.103917e-02,2.011679e+00,0.5000,2.078934e+00,6.515577e-02,6.614482e-01,6.614482e-01,6.614482e-01,0.5211,,,,,,,,,,,,,,4.352384090423584,ok
cnn,mup,tanh,1,1,3,7.559156e+01,6.347133e-02,7.064610e-02,2.352475e+00,0.5000,2.419534e+00,6.515577e-02,7.531067e-01,7.531067e-01,7.531067e-01,0.4354,,,,,,,,,,,,,,4.352384090423584,ok
cnn,mup,tanh,1,1,4,7.488960e+01,6.347133e-02,6.897114e-02,2.496319e+00,0.4750,2.562540e+00,6.515577e-02,7.651414e-01,7.686839e-01,7.686839e-01,0.4305,,,,,,,,,,,,,,4.352384090423584,ok
cnn,mup,tanh,1,2,3,7.492039e+01,7.103918e-02,7.064611e-02,1.834998e+00,0.4750,1.905841e+00,7.048352e-02,6.608123e-01,6.660386e-01,6.660386e-01,0.5388,,,,,,,,,,,,,,4.30253267288208,ok
cnn,mup,tanh,1,2,4,7.478121e+01,7.103918e-02,6.897115e-02,1.321022e+00,0.5500,1.391027e+00,7.048352e-02,5.555578e-01,5.696416e-01,5.696416e-01,0.6043,,,,,,,,,,,,,,4.30253267288208,ok
cnn,mup,tanh,1,3,4,7.499295e+01,7.064612e-02,6.897114e-02,1.101134e+00,0.4500,1.170942e+00,7.039643e-02,5.185160e-01,5.278992e-01,5.278992e-01,0.6489,,,,,,,,,,,,,,4.365540504455566,ok
cnn,mup,tanh,2,0,1,9.239107e+01,2.353825e-02,2.644200e-02,7.683531e-01,0.5000,7.933432e-01,2.773423e-02,3.308658e-01,3.308658e-01,3.308658e-01,0.7791,,,,,,,,,,,,,,3.6003196239471436,ok
cnn,mup,tanh,2,0,2,9.216193e+01,2.353825e-02,2.524723e-02,1.293032e+00,0.5250,1.317425e+00,2.773423e-02,4.316472e-01,4.316472e-01,4.288596e-01,0.6996,,,,,,,,,,,,,,3.6003196239471436,ok
cnn,mup,tanh,2,0,3,9.229559e+01,2.353825e-02,2.348412e-02,9.440239e-01,0.4750,9.675351e-01,2.773423e-02,3.652519e-01,3.664164e-01,3.664164e-01,0.7479,,,,,,,,,,,,,,3.6003196239471436,ok
cnn,mup,tanh,2,0,4,9.221072e+01,2.353825e-02,2.687690e-02,1.235780e+00,0.5000,1.260988e+00,2.773423e-02,4.755145e-01,4.755145e-01,4.755145e-01,0.6620,,,,,,,,,,,,,,3.6003196239471436,ok
cnn,mup,tanh,2,1,2,9.264111e+01,2.644202e-02,2.524722e-02,1.650813e+00,0.5000,1.676658e+00,3.080285e-02,5.428445e-01,5.428445e-01,5.428445e-01,0.6152,,,,,,,,,,,,,,3.6194534301757812,ok
cnn,mup,tanh,2,1,3,9.313274e+01,2.644202e-02,2.348413e-02,1.440356e+00,0.5000,1.465319e+00,3.080285e-02,5.045418e-01,5.045418e-01,5.045418e-01,0.6444,,,,,,,,,,,,,,3.6194534301757812,ok
cnn,mup,tanh,2,1,4,9.230693e+01,2.644202e-02,2.687691e-02,1.094917e+00,0.5500,1.121576e+00,3.080285e-02,4.056744e-01,4.149886e-01,4.149886e-01,0.7202,,,,,,,,,,,,,,3.6194534301757812,ok
cnn,mup,tanh,2,2,3,9.284026e+01,2.524723e-02,2.348413e-02,1.354943e+00,0.4750,1.379309e+00,2.973329e-02,4.498594e-01,4.624583e-01,4.604655e-01,0.6885,,,,,,,,,,,,,,3.643190860748291,ok
cnn,mup,tanh,2,2,4,9.228570e+01,2.524723e-02,2.687690e-02,1.037234e+00,0.4750,1.063296e+00,2.973329e-02,4.082278e-01,4.082278e-01,4.070337e-01,0.7231,,,,,,,,,,,,,,3.643190860748291,ok
cnn,mup,tanh,2,3,4,9.302245e+01,2.348412e-02,2.687691e-02,1.040709e+00,0.5000,1.065889e+00,2.782561e-02,4.622127e-01,4.622127e-01,4.622127e-01,0.6879,,,,,,,,,,,,,,3.6210649013519287,ok
cnn,mup,tanh,4,0,1,1.171025e+02,5.775282e-03,5.480961e-03,1.065205e+00,0.4750,1.070833e+00,7.476953e-03,3.023130e-01,3.050105e-01,3.050105e-01,0.7946,,,,,,,,,,,,,,3.2281079292297363,ok
cnn,mup,tanh,4,0,2,1.170707e+02,5.775282e-03,6.450994e-03,4.941826e-01,0.5000,5.002957e-01,7.476953e-03,1.976737e-01,1.976737e-01,1.976737e-01,0.8763,,,,,,,,,,,,,,3.2281079292297363,ok
cnn,mup,tanh,4,0,3,1.172377e+02,5.775282e-03,5.277736e-03,4.545499e-01,0.5000,4.600764e-01,7.476953e-03,2.024669e-01,2.024669e-01,2.024669e-01,0.8703,,,,,,,,,,,,,,3.2281079292297363,ok
cnn,mup,tanh,4,0,4,1.173555e+02,5.775282e-03,5.903036e-03,1.046564e+00,0.5000,1.052403e+00,7.476953e-03,3.602275e-01,3.602275e-01,3.602275e-01,0.7633,,,,,,,,,,,,,,3.2281079292297363,ok
cnn,mup,tanh,4,1,2,1.173655e+02,5.480960e-03,6.450988e-03,6.402083e-01,0.4750,6.461743e-01,7.092032e-03,2.427098e-01,2.440415e-01,2.440415e-01,0.8390,,,,,,,,,,,,,,3.245819091796875,ok
cnn,mup,tanh,4,1,3,1.175662e+02,5.480960e-03,5.277735e-03,8.162632e-01,0.5250,8.216425e-01,7.092032e-03,2.766426e-01,2.769867e-01,2.769867e-01,0.8147,,,,,,,,,,,,,,3.245819091796875,ok
cnn,mup,tanh,4,1,4,1.183341e+02,5.480960e-03,5.903036e-03,6.194582e-01,0.5250,6.251502e-01,7.092032e-03,2.774270e-01,2.818485e-01,2.818485e-01,0.8176,,,,,,,,,,,,,,3.245819091796875,ok
cnn,mup,tanh,4,2,3,1.180748e+02,6.450992e-03,5.277736e-03,9.101050e-01,0.5000,9.159694e-01,8.335637e-03,3.381234e-01,3.394547e-01,3.381234e-01,0.7709,,,,,,,,,,,,,,3.2395570278167725,ok
cnn,mup,tanh,4,2,4,1.176395e+02,6.450992e-03,5.903038e-03,6.254689e-01,0.5250,6.316459e-01,8.335637e-03,2.473350e-01,2.484588e-01,2.484588e-01,0.8360,,,,,,,,,,,,,,3.2395570278167725,ok
cnn,mup,tanh,4,3,4,1.165171e+02,5.277736e-03,5.903034e-03,7.506285e-01,0.5250,7.562189e-01,6.855418e-03,2.776102e-01,2.776102e-01,2.769456e-01,0.8101,,,,,,,,,,,,,,3.2345523834228516,ok
cnn,mup,tanh,8,0,1,1.486344e+02,2.309935e-03,2.222338e-03,2.979830e-01,0.4500,3.002491e-01,3.036709e-03,1.439841e-01,1.459866e-01,1.459866e-01,0.9129,,,,,,,,,,,,,,2.9225516319274902,ok
cnn,mup,tanh,8,0,2,1.486821e+02,2.309935e-03,2.221348e-03,4.127906e-01,0.4750,4.150562e-01,3.036709e-03,1.859497e-01,1.859812e-01,1.859812e-01,0.8810,,,,,,,,,,,,,,2.9225516319274902,ok
cnn,mup,tanh,8,0,3,1.489776e+02,2.309935e-03,2.347411e-03,3.194397e-01,0.5000,3.217684e-01,3.036709e-03,1.508290e-01,1.508290e-01,1.508290e-01,0.9070,,,,,,,,,,,,,,2.9225516319274902,ok
cnn,mup,tanh,8,0,4,1.486397e+02,2.309935e-03,2.204480e-03,3.444946e-01,0.4750,3.467518e-01,3.036709e-03,1.582305e-01,1.610714e-01,1.610714e-01,0.9020,,,,,,,,,,,,,,2.9225516319274902,ok
cnn,mup,tanh,8,1,2,1.492518e+02,2.222337e-03,2.221349e-03,3.850265e-01,0.5250,3.872483e-01,2.931370e-03,1.651205e-01,1.655954e-01,1.655954e-01,0.8954,,,,,,,,,,,,,,2.956615447998047,ok
cnn,mup,tanh,8,1,3,1.491929e+02,2.222337e-03,2.347410e-03,7.036229e-01,0.4750,7.059077e-01,2.931370e-03,2.282258e-01,2.309422e-01,2.309422e-01,0.8451,,,,,,,,,,,,,,2.956615447998047,ok
cnn,mup,tanh,8,1,4,1.491076e+02,2.222337e-03,2.204480e-03,3.937867e-01,0.5250,3.960001e-01,2.931370e-03,1.856668e-01,1.872634e-01,1.872634e-01,0.8788,,,,,,,,,,,,,,2.956615447998047,ok
cnn,mup,tanh,8,2,3,1.491385e+02,2.221348e-03,2.347412e-03,3.657611e-01,0.5000,3.680455e-01,2.915347e-03,1.666687e-01,1.666687e-01,1.666687e-01,0.8948,,,,,,,,,,,,,,2.9118003845214844,ok
cnn,mup,tanh,8,2,4,1.484818e+02,2.221348e-03,2.204479e-03,3.187999e-01,0.5500,3.210128e-01,2.915347e-03,1.526244e-01,1.567093e-01,1.567093e-01,0.9034,,,,,,,,,,,,,,2.9118003845214844,ok
cnn,mup,tanh,8,3,4,1.570431e+02,2.347410e-03,2.204479e-03,1.388014e+00,0.5000,1.390290e+00,3.082420e-03,5.249631e-01,5.249631e-01,5.249631e-01,0.6246,,,,,,,,,,,,,,2.9172635078430176,ok
cnn,mup,swish,1,0,1,7.418146e+01,4.078383e-02,3.586210e-02,2.539086e+00,0.5000,2.577409e+00,4.278036e-02,7.202653e-01,7.202653e-01,7.202653e-01,0.4720,,,,,,,,,,,,,,4.07814884185791,ok
cnn,mup,swish,1,0,2,7.445995e+01,4.078383e-02,3.617408e-02,1.060980e+00,0.6000,1.099459e+00,4.278036e-02,4.226731e-01,4.330642e-01,4.145118e-01,0.7159,,,,,,,,,,,,,,4.07814884185791,ok
cnn,mup,swish,1,0,3,7.409928e+01,4.078383e-02,3.245158e-02,1.199657e+00,0.5250,1.236274e+00,4.278036e-02,4.004986e-01,4.004986e-01,3.990516e-01,0.7235,,,,,,,,,,,,,,4.07814884185791,ok
cnn,mup,swish,1,0,4,7.448157e+01,4.078383e-02,3.326640e-02,2.070588e+00,0.5000,2.107614e+00,4.278036e-02,5.925454e-01,5.925454e-01,5.925454e-01,0.5758,,,,,,,,,,,,,,4.07814884185791,ok
cnn,mup,swish,1,1,2,7.463400e+01,3.586210e-02,3.617409e-02,1.600043e+00,0.5250,1.636061e+00,3.868152e-02,5.469163e-01,5.491473e-01,5.491473e-01,0.6117,,,,,,,,,,,,,,4.07444429397583,ok
cnn,mup,swish,1,1,3,7.427886e+01,3.586210e-02,3.245158e-02,2.078625e+00,0.5250,2.112782e+00,3.868152e-02,5.662741e-01,5.698688e-01,5.698688e-01,0.5916,,,,,,,,,,,,,,4.07444429397583,ok
cnn,mup,swish,1,1,4,7.508958e+01,3.586210e-02,3.326639e-02,2.349802e+00,0.5000,2.384366e+00,3.868152e-02,5.977978e-01,5.977978e-01,5.977978e-01,0.5761,,,,,,,,,,,,,,4.07444429397583,ok
cnn,mup,swish,1,2,3,7.393202e+01,3.617409e-02,3.245159e-02,1.618410e+00,0.4500,1.652723e+00,3.942170e-02,4.500970e-01,4.552531e-01,4.541400e-01,0.6858,,,,,,,,,,,,,,4.092592239379883,ok
cnn,mup,swish,1,2,4,7.427609e+01,3.617409e-02,3.326640e-02,2.793216e+00,0.5250,2.827936e+00,3.942170e-02,6.121266e-01,6.193571e-01,6.193571e-01,0.5648,,,,,,,,,,,,,,4.092592239379883,ok
cnn,mup,swish,1,3,4,7.494572e+01,3.245157e-02,3.326640e-02,3.211880e+00,0.4750,3.244739e+00,3.588878e-02,7.821337e-01,7.821337e-01,7.800304e-01,0.4352,,,,,,,,,,,,,,4.089104175567627,ok
cnn,mup,swish,2,0,1,9.087576e+01,4.051222e-03,4.264700e-03,8.874607e-01,0.4750,8.916186e-01,5.358327e-03,2.967828e-01,2.989254e-01,2.989254e-01,0.7967,,,,,,,,,,,,,,3.427826166152954,ok
cnn,mup,swish,2,0,2,9.016040e+01,4.051222e-03,4.941641e-03,6.100673e-01,0.4500,6.145637e-01,5.358327e-03,2.086500e-01,2.128145e-01,2.128145e-01,0.8616,,,,,,,,,,,,,,3.427826166152954,ok
cnn,mup,swish,2,0,3,8.983807e+01,4.051222e-03,4.323987e-03,6.138674e-01,0.4750,6.180550e-01,5.358327e-03,2.058605e-01,2.058605e-01,2.052643e-01,0.8601,,,,,,,,,,,,,,3.427826166152954,ok
cnn,mup,swish,2,0,4,9.048268e+01,4.051222e-03,4.983004e-03,8.985562e-01,0.5000,9.030734e-01,5.358327e-03,2.729225e-01,2.729225e-01,2.729225e-01,0.8076,,,,,,,,,,,,,,3.427826166152954,ok
cnn,mup,swish,2,1,2,9.116176e+01,4.264700e-03,4.941647e-03,1.043701e+00,0.5000,1.048304e+00,5.639237e-03,3.363504e-01,3.363504e-01,3.363504e-01,0.7701,,,,,,,,,,,,,,3.4737753868103027,ok
cnn,mup,swish,2,1,3,9.130426e+01,4.264700e-03,4.323992e-03,2.190616e+00,0.4750,2.194911e+00,5.639237e-03,5.293923e-01,5.293923e-01,5.271041e-01,0.6197,,,,,,,,,,,,,,3.4737753868103027,ok
cnn,mup,swish,2,1,4,9.285703e+01,4.264700e-03,4.983013e-03,1.302015e+00,0.4750,1.306638e+00,5.639237e-03,4.315649e-01,4.336603e-01,4.336603e-01,0.7030,,,,,,,,,,,,,,3.4737753868103027,ok
cnn,mup,swish,2,2,3,8.978011e+01,4.941644e-03,4.323989e-03,8.408350e-01,0.5250,8.454678e-01,6.505229e-03,2.452011e-01,2.460704e-01,2.460704e-01,0.8295,,,,,,,,,,,,,,3.4549057483673096,ok
cnn,mup,swish,2,2,4,9.109502e+01,4.941644e-03,4.983007e-03,8.590894e-01,0.5000,8.640517e-01,6.505229e-03,2.881034e-01,2.889131e-01,2.881034e-01,0.8003,,,,,,,,,,,,,,3.4549057483673096,ok
cnn,mup,swish,2,3,4,9.107410e+01,4.323990e-03,4.983011e-03,1.308761e+00,0.5000,1.313414e+00,5.713946e-03,3.437948e-01,3.437948e-01,3.437948e-01,0.7557,,,,,,,,,,,,,,3.441999673843384,ok
cnn,mup,swish,4,0,1,1.093636e+02,2.126393e-03,2.406386e-03,3.461612e-01,0.5250,3.484276e-01,2.831574e-03,1.393812e-01,1.393812e-01,1.386289e-01,0.9069,,,,,,,,,,,,,,2.9270472526550293,ok
cnn,mup,swish,4,0,2,1.098517e+02,2.126393e-03,2.295677e-03,7.058773e-01,0.5000,7.080883e-01,2.831574e-03,2.216594e-01,2.216594e-01,2.216594e-01,0.8474,,,,,,,,,,,,,,2.9270472526550293,ok
cnn,mup,swish,4,0,3,1.089936e+02,2.126393e-03,2.449102e-03,2.980770e-01,0.5000,3.003647e-01,2.831574e-03,1.367223e-01,1.367223e-01,1.367223e-01,0.9129,,,,,,,,,,,,,,2.9270472526550293,ok
cnn,mup,swish,4,0,4,1.099634e+02,2.126393e-03,1.937473e-03,4.784075e-01,0.5000,4.804395e-01,2.831574e-03,1.741093e-01,1.741093e-01,1.741093e-01,0.8849,,,,,,,,,,,,,,2.9270472526550293,ok
cnn,mup,swish,4,1,2,1.092443e+02,2.406383e-03,2.295679e-03,5.072430e-01,0.4750,5.095940e-01,3.195640e-03,1.604747e-01,1.604747e-01,1.602929e-01,0.8918,,,,,,,,,,,,,,2.931546688079834,ok
cnn,mup,swish,4,1,3,1.088124e+02,2.406383e-03,2.449102e-03,5.326935e-01,0.4500,5.351212e-01,3.195640e-03,1.660275e-01,1.701935e-01,1.701935e-01,0.8858,,,,,,,,,,,,,,2.931546688079834,ok
cnn,mup,swish,4,1,4,1.098399e+02,2.406383e-03,1.937474e-03,4.253926e-01,0.5000,4.275645e-01,3.195640e-03,1.546326e-01,1.546326e-01,1.546326e-01,0.8945,,,,,,,,,,,,,,2.931546688079834,ok
cnn,mup,swish,4,2,3,1.092582e+02,2.295680e-03,2.449100e-03,3.485780e-01,0.5500,3.509504e-01,3.060191e-03,1.451337e-01,1.474448e-01,1.474448e-01,0.9069,,,,,,,,,,,,,,2.9323463439941406,ok
cnn,mup,swish,4,2,4,1.089701e+02,2.295680e-03,1.937472e-03,3.751053e-01,0.5000,3.772218e-01,3.060191e-03,1.453059e-01,1.453059e-01,1.453059e-01,0.9031,,,,,,,,,,,,,,2.9323463439941406,ok
cnn,mup,swish,4,3,4,1.087419e+02,2.449104e-03,1.937475e-03,3.223396e-01,0.5000,3.245329e-01,3.254966e-03,1.366915e-01,1.370674e-01,1.366915e-01,0.9099,,,,,,,,,,,,,,2.905285358428955,ok
cnn,mup,swish,8,0,1,1.345507e+02,1.925066e-03,2.311610e-03,1.725465e-01,0.5000,1.746648e-01,2.555868e-03,9.135873e-02,9.135873e-02,9.135873e-02,0.9438,,,,,,,,,,,,,,2.5715253353118896,ok
cnn,mup,swish,8,0,2,1.351771e+02,1.925066e-03,2.049184e-03,2.062394e-01,0.5000,2.082266e-01,2.555868e-03,9.431605e-02,9.431605e-02,9.431605e-02,0.9401,,,,,,,,,,,,,,2.5715253353118896,ok
cnn,mup,swish,8,0,3,1.358423e+02,1.925066e-03,2.072992e-03,2.044854e-01,0.5000,2.064844e-01,2.555868e-03,1.011314e-01,1.011314e-01,1.011314e-01,0.9370,,,,,,,,,,,,,,2.5715253353118896,ok
cnn,mup,swish,8,0,4,1.345714e+02,1.925066e-03,1.919296e-03,2.223547e-01,0.4750,2.242769e-01,2.555868e-03,1.008878e-01,1.014646e-01,1.014646e-01,0.9360,,,,,,,,,,,,,,2.5715253353118896,ok
