mode,regime,act,width,seedA,seedB,dnorm,L_A,L_B,B,t_star,L_max,rho_A,rho_mid,rho_max,rho_at_tstar,acc_mid,flen_A,flen_mid,flen_B,flen_at_tstar,rq_mid,R_end,R_mid,R_tstar,devrel_lam1e-1,devrel_lam1e-2,devrel_lam1e-3,cg_resid,fd_instab,wmoveA,status
mlp,ntk,tanh,256,3,4,6.980194e+02,2.983058e-01,2.999379e-01,2.889483e-01,0.5000,5.880702e-01,2.031190e-01,4.251737e-01,4.251737e-01,4.251737e-01,0.8806,,,,,,,,,,,,,,0.10060512274503708,ok
mlp,ntk,tanh,512,0,1,1.097127e+03,3.148082e-01,3.191163e-01,4.859196e-01,0.5000,8.028818e-01,2.165479e-01,5.578828e-01,5.578828e-01,5.578828e-01,0.8435,,,,,,,,,,,,,,0.06470301002264023,ok
mlp,ntk,tanh,512,0,2,1.098006e+03,3.148082e-01,3.157356e-01,4.204340e-01,0.5000,7.357059e-01,2.165479e-01,5.235842e-01,5.235842e-01,5.235842e-01,0.8710,,,,,,,,,,,,,,0.06470301002264023,ok
mlp,ntk,tanh,512,0,3,1.097266e+03,3.148082e-01,3.133531e-01,4.435940e-01,0.5000,7.576747e-01,2.165479e-01,5.294970e-01,5.294970e-01,5.294970e-01,0.8600,,,,,,,,,,,,,,0.06470301002264023,ok
mlp,ntk,tanh,512,0,4,1.097094e+03,3.148082e-01,3.118399e-01,4.336785e-01,0.5000,7.470026e-01,2.165479e-01,5.210992e-01,5.210992e-01,5.210992e-01,0.8602,,,,,,,,,,,,,,0.06470301002264023,ok
mlp,ntk,tanh,512,1,2,1.097114e+03,3.191163e-01,3.157356e-01,4.526154e-01,0.5000,7.700413e-01,2.181162e-01,5.345370e-01,5.345370e-01,5.345370e-01,0.8669,,,,,,,,,,,,,,0.06556609272956848,ok
mlp,ntk,tanh,512,1,3,1.096886e+03,3.191163e-01,3.133531e-01,4.534260e-01,0.5000,7.696606e-01,2.181162e-01,5.369356e-01,5.369356e-01,5.369356e-01,0.8682,,,,,,,,,,,,,,0.06556609272956848,ok
mlp,ntk,tanh,512,1,4,1.096510e+03,3.191163e-01,3.118399e-01,4.647038e-01,0.5000,7.801819e-01,2.181162e-01,5.424454e-01,5.424454e-01,5.424454e-01,0.8527,,,,,,,,,,,,,,0.06556609272956848,ok
mlp,ntk,tanh,512,2,3,1.096279e+03,3.157356e-01,3.133531e-01,4.690185e-01,0.5000,7.835629e-01,2.170730e-01,5.385273e-01,5.385273e-01,5.385273e-01,0.8516,,,,,,,,,,,,,,0.06547985970973969,ok
mlp,ntk,tanh,512,2,4,1.096079e+03,3.157356e-01,3.118399e-01,4.497993e-01,0.5000,7.635870e-01,2.170730e-01,5.356377e-01,5.356377e-01,5.356377e-01,0.8639,,,,,,,,,,,,,,0.06547985970973969,ok
mlp,ntk,tanh,512,3,4,1.096683e+03,3.133531e-01,3.118399e-01,4.052235e-01,0.5000,7.178200e-01,2.155027e-01,5.015677e-01,5.015677e-01,5.015677e-01,0.8691,,,,,,,,,,,,,,0.0647197738289833,ok
mlp,ntk,tanh,1024,0,1,1.837120e+03,3.291415e-01,3.324880e-01,5.272075e-01,0.5000,8.580223e-01,2.266169e-01,5.805398e-01,5.805398e-01,5.805398e-01,0.8632,,,,,,,,,,,,,,0.03871825709939003,ok
mlp,ntk,tanh,1024,0,2,1.838052e+03,3.291415e-01,3.324970e-01,5.404454e-01,0.5000,8.712646e-01,2.266169e-01,5.857165e-01,5.857165e-01,5.857165e-01,0.8654,,,,,,,,,,,,,,0.03871825709939003,ok
mlp,ntk,tanh,1024,0,3,1.837119e+03,3.291415e-01,3.306963e-01,5.196653e-01,0.5000,8.495842e-01,2.266169e-01,5.794810e-01,5.794810e-01,5.794810e-01,0.8716,,,,,,,,,,,,,,0.03871825709939003,ok
mlp,ntk,tanh,1024,0,4,1.837547e+03,3.291415e-01,3.321258e-01,5.159299e-01,0.5000,8.465636e-01,2.266169e-01,5.767298e-01,5.767298e-01,5.767298e-01,0.8596,,,,,,,,,,,,,,0.03871825709939003,ok
mlp,ntk,tanh,1024,1,2,1.838580e+03,3.324880e-01,3.324970e-01,5.478294e-01,0.5000,8.803218e-01,2.279359e-01,5.933483e-01,5.933483e-01,5.933483e-01,0.8372,,,,,,,,,,,,,,0.03874717652797699,ok
mlp,ntk,tanh,1024,1,3,1.836546e+03,3.324880e-01,3.306963e-01,5.217885e-01,0.5000,8.533806e-01,2.279359e-01,5.807390e-01,5.807390e-01,5.807390e-01,0.8684,,,,,,,,,,,,,,0.03874717652797699,ok
mlp,ntk,tanh,1024,1,4,1.837251e+03,3.324880e-01,3.321258e-01,5.326720e-01,0.5000,8.649789e-01,2.279359e-01,5.851993e-01,5.851993e-01,5.851993e-01,0.8686,,,,,,,,,,,,,,0.03874717652797699,ok
mlp,ntk,tanh,1024,2,3,1.837545e+03,3.324970e-01,3.306963e-01,5.631472e-01,0.5000,8.947439e-01,2.304944e-01,5.939249e-01,5.939249e-01,5.939249e-01,0.8473,,,,,,,,,,,,,,0.040196727961301804,ok
mlp,ntk,tanh,1024,2,4,1.836386e+03,3.324970e-01,3.321258e-01,5.693094e-01,0.5000,9.016208e-01,2.304944e-01,5.967049e-01,5.967049e-01,5.967049e-01,0.8501,,,,,,,,,,,,,,0.040196727961301804,ok
mlp,ntk,tanh,1024,3,4,1.836699e+03,3.306963e-01,3.321258e-01,5.149611e-01,0.5000,8.463721e-01,2.281942e-01,5.736898e-01,5.736898e-01,5.736898e-01,0.8529,,,,,,,,,,,,,,0.0390363372862339,ok
mlp,ntk,tanh,2048,0,1,3.272840e+03,3.371208e-01,3.358733e-01,6.636421e-01,0.5000,1.000139e+00,2.340270e-01,6.473052e-01,6.473052e-01,6.473052e-01,0.8158,,,,,,,,,,,,,,0.022710252553224564,ok
mlp,ntk,tanh,2048,0,2,3.275438e+03,3.371208e-01,3.373252e-01,6.245167e-01,0.5000,9.617397e-01,2.340270e-01,6.256344e-01,6.256344e-01,6.256344e-01,0.8482,,,,,,,,,,,,,,0.022710252553224564,ok
mlp,ntk,tanh,2048,0,3,3.275600e+03,3.371208e-01,3.355754e-01,6.634197e-01,0.5000,9.997678e-01,2.340270e-01,6.438205e-01,6.438205e-01,6.438205e-01,0.8156,,,,,,,,,,,,,,0.022710252553224564,ok
mlp,ntk,tanh,2048,0,4,3.275796e+03,3.371208e-01,3.356210e-01,6.282764e-01,0.5000,9.646473e-01,2.340270e-01,6.284265e-01,6.284265e-01,6.284265e-01,0.8562,,,,,,,,,,,,,,0.022710252553224564,ok
mlp,ntk,tanh,2048,1,2,3.275461e+03,3.358733e-01,3.373252e-01,6.619976e-01,0.5000,9.985968e-01,2.337792e-01,6.430049e-01,6.430049e-01,6.430049e-01,0.8061,,,,,,,,,,,,,,0.022445274516940117,ok
mlp,ntk,tanh,2048,1,3,3.274255e+03,3.358733e-01,3.355754e-01,6.765889e-01,0.5000,1.012313e+00,2.337792e-01,6.495950e-01,6.495950e-01,6.495950e-01,0.8091,,,,,,,,,,,,,,0.022445274516940117,ok
mlp,ntk,tanh,2048,1,4,3.273924e+03,3.358733e-01,3.356210e-01,6.294047e-01,0.5000,9.651518e-01,2.337792e-01,6.347957e-01,6.347957e-01,6.347957e-01,0.8448,,,,,,,,,,,,,,0.022445274516940117,ok
mlp,ntk,tanh,2048,2,3,3.274781e+03,3.373252e-01,3.355754e-01,6.509149e-01,0.5000,9.873651e-01,2.344708e-01,6.383592e-01,6.383592e-01,6.383592e-01,0.8425,,,,,,,,,,,,,,0.022488413378596306,ok
mlp,ntk,tanh,2048,2,4,3.273700e+03,3.373252e-01,3.356210e-01,6.681819e-01,0.5000,1.004655e+00,2.344708e-01,6.391256e-01,6.391256e-01,6.391256e-01,0.8231,,,,,,,,,,,,,,0.022488413378596306,ok
mlp,ntk,tanh,2048,3,4,3.276840e+03,3.355754e-01,3.356210e-01,6.642525e-01,0.5000,9.998507e-01,2.338211e-01,6.429579e-01,6.429579e-01,6.429579e-01,0.8137,,,,,,,,,,,,,,0.02284850738942623,ok
mlp,ntk,tanh,4096,0,1,6.126080e+03,3.402039e-01,3.341847e-01,7.233545e-01,0.5000,1.060549e+00,2.365959e-01,6.696466e-01,6.696466e-01,6.696466e-01,0.8339,,,,,,,,,,,,,,0.0121659180149436,ok
mlp,ntk,tanh,4096,0,2,6.130722e+03,3.402039e-01,3.423047e-01,7.081782e-01,0.5000,1.049432e+00,2.365959e-01,6.635288e-01,6.635288e-01,6.635288e-01,0.8452,,,,,,,,,,,,,,0.0121659180149436,ok
mlp,ntk,tanh,4096,0,3,6.128310e+03,3.402039e-01,3.374067e-01,7.634393e-01,0.5000,1.102245e+00,2.365959e-01,6.838588e-01,6.838588e-01,6.838588e-01,0.7670,,,,,,,,,,,,,,0.0121659180149436,ok
mlp,ntk,tanh,4096,0,4,6.130195e+03,3.402039e-01,3.374143e-01,7.263730e-01,0.5000,1.065182e+00,2.365959e-01,6.699897e-01,6.699897e-01,6.699897e-01,0.7846,,,,,,,,,,,,,,0.0121659180149436,ok
mlp,ntk,tanh,4096,1,2,6.130935e+03,3.341847e-01,3.423047e-01,7.293378e-01,0.5000,1.067582e+00,2.342106e-01,6.669953e-01,6.669953e-01,6.669953e-01,0.8075,,,,,,,,,,,,,,0.012108871713280678,ok
mlp,ntk,tanh,4096,1,3,6.126302e+03,3.341847e-01,3.374067e-01,7.383564e-01,0.5000,1.074152e+00,2.342106e-01,6.683387e-01,6.683387e-01,6.683387e-01,0.8158,,,,,,,,,,,,,,0.012108871713280678,ok
mlp,ntk,tanh,4096,1,4,6.126793e+03,3.341847e-01,3.374143e-01,7.046690e-01,0.5000,1.040469e+00,2.342106e-01,6.614022e-01,6.614022e-01,6.614022e-01,0.8377,,,,,,,,,,,,,,0.012108871713280678,ok
mlp,ntk,tanh,4096,2,3,6.127212e+03,3.423047e-01,3.374067e-01,7.310068e-01,0.5000,1.070863e+00,2.382785e-01,6.745181e-01,6.745181e-01,6.745181e-01,0.7657,,,,,,,,,,,,,,0.012225780636072159,ok
mlp,ntk,tanh,4096,2,4,6.127361e+03,3.423047e-01,3.374143e-01,7.599626e-01,0.5000,1.099822e+00,2.382785e-01,6.882311e-01,6.882311e-01,6.882311e-01,0.7733,,,,,,,,,,,,,,0.012225780636072159,ok
mlp,ntk,tanh,4096,3,4,6.127746e+03,3.374067e-01,3.374143e-01,7.138979e-01,0.5000,1.051308e+00,2.360027e-01,6.670717e-01,6.670717e-01,6.670717e-01,0.8487,,,,,,,,,,,,,,0.011965924873948097,ok
mlp,ntk,swish,64,0,1,3.211701e+02,2.602278e-01,2.510609e-01,3.757180e-01,0.5000,6.313623e-01,1.630409e-01,4.344762e-01,4.344762e-01,4.344762e-01,0.8217,,,,,,,,,,,,,,0.1795450896024704,ok
mlp,ntk,swish,64,0,2,3.211902e+02,2.602278e-01,2.651209e-01,4.138523e-01,0.5000,6.765266e-01,1.630409e-01,4.388202e-01,4.388202e-01,4.388202e-01,0.8015,,,,,,,,,,,,,,0.1795450896024704,ok
mlp,ntk,swish,64,0,3,3.214868e+02,2.602278e-01,2.536532e-01,3.718855e-01,0.4750,6.288259e-01,1.630409e-01,4.310133e-01,4.322829e-01,4.322829e-01,0.8069,,,,,,,,,,,,,,0.1795450896024704,ok
mlp,ntk,swish,64,0,4,3.199580e+02,2.602278e-01,2.612370e-01,3.537923e-01,0.5000,6.145247e-01,1.630409e-01,4.242859e-01,4.245510e-01,4.242859e-01,0.8038,,,,,,,,,,,,,,0.1795450896024704,ok
mlp,ntk,swish,64,1,2,3.214391e+02,2.510609e-01,2.651209e-01,3.129919e-01,0.5000,5.710827e-01,1.588540e-01,4.061150e-01,4.061150e-01,4.061150e-01,0.8200,,,,,,,,,,,,,,0.18384161591529846,ok
mlp,ntk,swish,64,1,3,3.221657e+02,2.510609e-01,2.536532e-01,7.798497e-01,0.5250,1.032207e+00,1.588540e-01,5.797735e-01,5.797735e-01,5.795209e-01,0.5994,,,,,,,,,,,,,,0.18384161591529846,ok
mlp,ntk,swish,64,1,4,3.210368e+02,2.510609e-01,2.612370e-01,3.864904e-01,0.5000,6.426393e-01,1.588540e-01,4.481677e-01,4.481677e-01,4.481677e-01,0.8066,,,,,,,,,,,,,,0.18384161591529846,ok
mlp,ntk,swish,64,2,3,3.212828e+02,2.651209e-01,2.536532e-01,7.098126e-01,0.5000,9.691996e-01,1.657242e-01,5.853240e-01,5.853240e-01,5.853240e-01,0.6287,,,,,,,,,,,,,,0.1850438266992569,ok
mlp,ntk,swish,64,2,4,3.203371e+02,2.651209e-01,2.612370e-01,5.252038e-01,0.5000,7.883828e-01,1.657242e-01,5.048051e-01,5.048051e-01,5.048051e-01,0.7201,,,,,,,,,,,,,,0.1850438266992569,ok
mlp,ntk,swish,64,3,4,3.206175e+02,2.536532e-01,2.612370e-01,7.805377e-01,0.5000,1.037983e+00,1.594988e-01,5.681384e-01,5.681384e-01,5.681384e-01,0.5987,,,,,,,,,,,,,,0.18575888872146606,ok
mlp,ntk,swish,128,0,1,4.644866e+02,2.706788e-01,2.675490e-01,5.589627e-01,0.5000,8.280766e-01,1.709425e-01,5.300645e-01,5.300645e-01,5.300645e-01,0.7528,,,,,,,,,,,,,,0.130172461271286,ok
mlp,ntk,swish,128,0,2,4.647975e+02,2.706788e-01,2.721413e-01,5.065317e-01,0.5000,7.779417e-01,1.709425e-01,4.946385e-01,4.946385e-01,4.946385e-01,0.7182,,,,,,,,,,,,,,0.130172461271286,ok
mlp,ntk,swish,128,0,3,4.649174e+02,2.706788e-01,2.684814e-01,4.562617e-01,0.5000,7.258417e-01,1.709425e-01,4.665289e-01,4.665289e-01,4.665289e-01,0.7573,,,,,,,,,,,,,,0.130172461271286,ok
mlp,ntk,swish,128,0,4,4.657268e+02,2.706788e-01,2.765400e-01,5.735067e-01,0.5000,8.471161e-01,1.709425e-01,5.498036e-01,5.498036e-01,5.498036e-01,0.6830,,,,,,,,,,,,,,0.130172461271286,ok
mlp,ntk,swish,128,1,2,4.649899e+02,2.675490e-01,2.721413e-01,7.064633e-01,0.4750,9.763084e-01,1.702559e-01,5.869333e-01,5.869333e-01,5.867698e-01,0.6262,,,,,,,,,,,,,,0.1337662637233734,ok
mlp,ntk,swish,128,1,3,4.644513e+02,2.675490e-01,2.684814e-01,4.833562e-01,0.5000,7.513714e-01,1.702559e-01,4.969369e-01,4.969369e-01,4.969369e-01,0.7487,,,,,,,,,,,,,,0.1337662637233734,ok
mlp,ntk,swish,128,1,4,4.657941e+02,2.675490e-01,2.765400e-01,4.476708e-01,0.5000,7.197153e-01,1.702559e-01,5.028960e-01,5.028960e-01,5.028960e-01,0.8250,,,,,,,,,,,,,,0.1337662637233734,ok
mlp,ntk,swish,128,2,3,4.637913e+02,2.721413e-01,2.684814e-01,4.794318e-01,0.5000,7.497431e-01,1.711722e-01,4.884350e-01,4.884350e-01,4.884350e-01,0.7613,,,,,,,,,,,,,,0.13358590006828308,ok
mlp,ntk,swish,128,2,4,4.650163e+02,2.721413e-01,2.765400e-01,5.782005e-01,0.5250,8.525412e-01,1.711722e-01,5.296270e-01,5.296867e-01,5.296867e-01,0.6747,,,,,,,,,,,,,,0.13358590006828308,ok
mlp,ntk,swish,128,3,4,4.649760e+02,2.684814e-01,2.765400e-01,4.456118e-01,0.5250,7.181225e-01,1.685238e-01,4.875074e-01,4.887561e-01,4.887561e-01,0.7964,,,,,,,,,,,,,,0.12882189452648163,ok
mlp,ntk,swish,256,0,1,6.981431e+02,2.854361e-01,2.849324e-01,4.668918e-01,0.5000,7.520761e-01,1.814121e-01,5.185368e-01,5.186316e-01,5.185368e-01,0.8348,,,,,,,,,,,,,,0.09218597412109375,ok
mlp,ntk,swish,256,0,2,6.986954e+02,2.854361e-01,2.839697e-01,6.121347e-01,0.5000,8.968376e-01,1.814121e-01,5.894350e-01,5.894350e-01,5.894350e-01,0.7294,,,,,,,,,,,,,,0.09218597412109375,ok
mlp,ntk,swish,256,0,3,6.981678e+02,2.854361e-01,2.815462e-01,5.471108e-01,0.5000,8.306019e-01,1.814121e-01,5.306473e-01,5.306473e-01,5.306473e-01,0.7639,,,,,,,,,,,,,,0.09218597412109375,ok
mlp,ntk,swish,256,0,4,6.985076e+02,2.854361e-01,2.841721e-01,8.098264e-01,0.5000,1.094630e+00,1.814121e-01,6.477145e-01,6.477145e-01,6.477145e-01,0.5768,,,,,,,,,,,,,,0.09218597412109375,ok
mlp,ntk,swish,256,1,2,6.990027e+02,2.849324e-01,2.839697e-01,5.190682e-01,0.5000,8.035193e-01,1.814237e-01,5.331343e-01,5.331343e-01,5.331343e-01,0.7906,,,,,,,,,,,,,,0.09057696163654327,ok
mlp,ntk,swish,256,1,3,6.980059e+02,2.849324e-01,2.815462e-01,6.939013e-01,0.5000,9.771405e-01,1.814237e-01,6.431343e-01,6.431343e-01,6.431343e-01,0.6646,,,,,,,,,,,,,,0.09057696163654327,ok
mlp,ntk,swish,256,1,4,6.988630e+02,2.849324e-01,2.841721e-01,5.493620e-01,0.5250,8.339142e-01,1.814237e-01,5.491448e-01,5.500064e-01,5.500064e-01,0.7786,,,,,,,,,,,,,,0.09057696163654327,ok
mlp,ntk,swish,256,2,3,6.975051e+02,2.839697e-01,2.815462e-01,6.923867e-01,0.5000,9.751446e-01,1.799266e-01,6.119315e-01,6.119315e-01,6.119315e-01,0.6780,,,,,,,,,,,,,,0.09083656221628189,ok
mlp,ntk,swish,256,2,4,6.982830e+02,2.839697e-01,2.841721e-01,7.058178e-01,0.5000,9.898887e-01,1.799266e-01,6.192781e-01,6.192781e-01,6.192781e-01,0.6595,,,,,,,,,,,,,,0.09083656221628189,ok
mlp,ntk,swish,256,3,4,6.975931e+02,2.815462e-01,2.841721e-01,5.557721e-01,0.5000,8.386313e-01,1.790181e-01,5.507688e-01,5.507688e-01,5.507688e-01,0.7620,,,,,,,,,,,,,,0.09077770262956619,ok
mlp,ntk,swish,512,0,1,1.098991e+03,2.963376e-01,2.963150e-01,6.173441e-01,0.5000,9.136704e-01,1.919272e-01,5.915692e-01,5.915692e-01,5.915692e-01,0.7506,,,,,,,,,,,,,,0.06114518269896507,ok
mlp,ntk,swish,512,0,2,1.099205e+03,2.963376e-01,2.972259e-01,6.751328e-01,0.5250,9.719146e-01,1.919272e-01,6.170292e-01,6.170292e-01,6.166699e-01,0.7265,,,,,,,,,,,,,,0.06114518269896507,ok
mlp,ntk,swish,512,0,3,1.097983e+03,2.963376e-01,2.980923e-01,6.210443e-01,0.5000,9.182593e-01,1.919272e-01,5.991300e-01,5.991300e-01,5.991300e-01,0.8079,,,,,,,,,,,,,,0.06114518269896507,ok
mlp,ntk,swish,512,0,4,1.098730e+03,2.963376e-01,2.941166e-01,6.612412e-01,0.5250,9.564683e-01,1.919272e-01,6.116053e-01,6.116053e-01,6.110489e-01,0.7295,,,,,,,,,,,,,,0.06114518269896507,ok
mlp,ntk,swish,512,1,2,1.099801e+03,2.963150e-01,2.972259e-01,8.684023e-01,0.5000,1.165173e+00,1.927779e-01,6.453545e-01,6.453545e-01,6.453545e-01,0.6505,,,,,,,,,,,,,,0.061901506036520004,ok
mlp,ntk,swish,512,1,3,1.097562e+03,2.963150e-01,2.980923e-01,7.225368e-01,0.5000,1.019740e+00,1.927779e-01,6.367959e-01,6.367959e-01,6.367959e-01,0.6954,,,,,,,,,,,,,,0.061901506036520004,ok
mlp,ntk,swish,512,1,4,1.098291e+03,2.963150e-01,2.941166e-01,6.952843e-01,0.5000,9.905002e-01,1.927779e-01,6.375014e-01,6.375014e-01,6.375014e-01,0.7051,,,,,,,,,,,,,,0.061901506036520004,ok
mlp,ntk,swish,512,2,3,1.097661e+03,2.972259e-01,2.980923e-01,5.923593e-01,0.5000,8.900184e-01,1.921676e-01,5.761980e-01,5.761980e-01,5.761980e-01,0.7717,,,,,,,,,,,,,,0.06323451548814774,ok
mlp,ntk,swish,512,2,4,1.097991e+03,2.972259e-01,2.941166e-01,7.072021e-01,0.5000,1.002873e+00,1.921676e-01,6.343704e-01,6.343704e-01,6.343704e-01,0.6437,,,,,,,,,,,,,,0.06323451548814774,ok
mlp,ntk,swish,512,3,4,1.098208e+03,2.980923e-01,2.941166e-01,6.630536e-01,0.5000,9.591581e-01,1.926285e-01,6.052280e-01,6.052280e-01,6.052280e-01,0.7600,,,,,,,,,,,,,,0.06272241473197937,ok
mlp,ntk,swish,1024,0,1,1.838399e+03,3.151416e-01,3.153259e-01,8.606751e-01,0.5000,1.175909e+00,2.076946e-01,7.010679e-01,7.010679e-01,7.010679e-01,0.6217,,,,,,,,,,,,,,0.039842650294303894,ok
mlp,ntk,swish,1024,0,2,1.839919e+03,3.151416e-01,3.124245e-01,7.785591e-01,0.5000,1.092342e+00,2.076946e-01,6.666105e-01,6.666105e-01,6.666105e-01,0.7242,,,,,,,,,,,,,,0.039842650294303894,ok
mlp,ntk,swish,1024,0,3,1.839946e+03,3.151416e-01,3.136976e-01,8.410004e-01,0.5000,1.155420e+00,2.076946e-01,6.921546e-01,6.921546e-01,6.921546e-01,0.6780,,,,,,,,,,,,,,0.039842650294303894,ok
mlp,ntk,swish,1024,0,4,1.840438e+03,3.151416e-01,3.173673e-01,7.992127e-01,0.5000,1.115467e+00,2.076946e-01,6.800524e-01,6.800524e-01,6.800524e-01,0.7297,,,,,,,,,,,,,,0.039842650294303894,ok
mlp,ntk,swish,1024,1,2,1.839173e+03,3.153259e-01,3.124245e-01,7.818424e-01,0.5000,1.095718e+00,2.069760e-01,6.727411e-01,6.727411e-01,6.727411e-01,0.6938,,,,,,,,,,,,,,0.04002891108393669,ok
mlp,ntk,swish,1024,1,3,1.837543e+03,3.153259e-01,3.136976e-01,8.264580e-01,0.5000,1.140970e+00,2.069760e-01,6.856266e-01,6.856266e-01,6.856266e-01,0.6889,,,,,,,,,,,,,,0.04002891108393669,ok
mlp,ntk,swish,1024,1,4,1.838032e+03,3.153259e-01,3.173673e-01,7.570255e-01,0.5000,1.073372e+00,2.069760e-01,6.598981e-01,6.598981e-01,6.598981e-01,0.7648,,,,,,,,,,,,,,0.04002891108393669,ok
mlp,ntk,swish,1024,2,3,1.838690e+03,3.124245e-01,3.136976e-01,8.583013e-01,0.5000,1.171362e+00,2.054524e-01,6.971495e-01,6.971495e-01,6.971495e-01,0.6694,,,,,,,,,,,,,,0.04010837897658348,ok
mlp,ntk,swish,1024,2,4,1.838717e+03,3.124245e-01,3.173673e-01,7.195044e-01,0.5000,1.034400e+00,2.054524e-01,6.483512e-01,6.483512e-01,6.483512e-01,0.8001,,,,,,,,,,,,,,0.04010837897658348,ok
mlp,ntk,swish,1024,3,4,1.839988e+03,3.136976e-01,3.173673e-01,8.704937e-01,0.5000,1.186026e+00,2.067295e-01,7.219174e-01,7.219174e-01,7.219174e-01,0.6330,,,,,,,,,,,,,,0.03978731110692024,ok
mlp,ntk,swish,2048,0,1,3.274320e+03,3.331119e-01,3.399584e-01,9.516940e-01,0.5000,1.288229e+00,2.240245e-01,7.513304e-01,7.513304e-01,7.513304e-01,0.6329,,,,,,,,,,,,,,0.023754337802529335,ok
mlp,ntk,swish,2048,0,2,3.277533e+03,3.331119e-01,3.338960e-01,9.242958e-01,0.5000,1.257800e+00,2.240245e-01,7.357299e-01,7.357299e-01,7.357299e-01,0.7057,,,,,,,,,,,,,,0.023754337802529335,ok
mlp,ntk,swish,2048,0,3,3.275438e+03,3.331119e-01,3.354470e-01,8.829934e-01,0.5000,1.217273e+00,2.240245e-01,7.237500e-01,7.237500e-01,7.237500e-01,0.7681,,,,,,,,,,,,,,0.023754337802529335,ok
mlp,ntk,swish,2048,0,4,3.276444e+03,3.331119e-01,3.343613e-01,9.328470e-01,0.5000,1.266584e+00,2.240245e-01,7.297587e-01,7.297587e-01,7.297587e-01,0.6788,,,,,,,,,,,,,,0.023754337802529335,ok
mlp,ntk,swish,2048,1,2,3.277727e+03,3.399584e-01,3.338960e-01,9.509449e-01,0.5000,1.287872e+00,2.271710e-01,7.426092e-01,7.426092e-01,7.426092e-01,0.6447,,,,,,,,,,,,,,0.023913856595754623,ok
mlp,ntk,swish,2048,1,3,3.274521e+03,3.399584e-01,3.354470e-01,9.275689e-01,0.5000,1.265272e+00,2.271710e-01,7.353802e-01,7.353802e-01,7.353802e-01,0.6968,,,,,,,,,,,,,,0.023913856595754623,ok
mlp,ntk,swish,2048,1,4,3.275074e+03,3.399584e-01,3.343613e-01,9.080040e-01,0.5000,1.245164e+00,2.271710e-01,7.358746e-01,7.358746e-01,7.358746e-01,0.6941,,,,,,,,,,,,,,0.023913856595754623,ok
mlp,ntk,swish,2048,2,3,3.274695e+03,3.338960e-01,3.354470e-01,9.317438e-01,0.5000,1.266415e+00,2.235544e-01,7.329352e-01,7.329352e-01,7.329352e-01,0.6923,,,,,,,,,,,,,,0.02406807243824005,ok
mlp,ntk,swish,2048,2,4,3.274271e+03,3.338960e-01,3.343613e-01,9.190918e-01,0.5000,1.253220e+00,2.235544e-01,7.258830e-01,7.258830e-01,7.258830e-01,0.7261,,,,,,,,,,,,,,0.02406807243824005,ok
mlp,ntk,swish,2048,3,4,3.276007e+03,3.354470e-01,3.343613e-01,9.430278e-01,0.5000,1.277932e+00,2.249464e-01,7.284362e-01,7.284362e-01,7.284362e-01,0.7075,,,,,,,,,,,,,,0.023627813905477524,ok
mlp,ntk,swish,4096,0,1,6.126785e+03,3.552453e-01,3.552250e-01,1.012420e+00,0.5000,1.367655e+00,2.421897e-01,7.752515e-01,7.752515e-01,7.752515e-01,0.6766,,,,,,,,,,,,,,0.013334516435861588,ok
mlp,ntk,swish,4096,0,2,6.130759e+03,3.552453e-01,3.545400e-01,1.018742e+00,0.5000,1.373635e+00,2.421897e-01,7.672976e-01,7.672976e-01,7.672976e-01,0.6657,,,,,,,,,,,,,,0.013334516435861588,ok
mlp,ntk,swish,4096,0,3,6.129632e+03,3.552453e-01,3.588399e-01,1.006790e+00,0.5000,1.363833e+00,2.421897e-01,7.684449e-01,7.684449e-01,7.684449e-01,0.6389,,,,,,,,,,,,,,0.013334516435861588,ok
mlp,ntk,swish,4096,0,4,6.130744e+03,3.552453e-01,3.555872e-01,1.079873e+00,0.5000,1.435289e+00,2.421897e-01,7.844203e-01,7.844203e-01,7.844203e-01,0.5846,,,,,,,,,,,,,,0.013334516435861588,ok
mlp,ntk,swish,4096,1,2,6.129588e+03,3.552250e-01,3.545400e-01,1.001105e+00,0.5000,1.355987e+00,2.420229e-01,7.682126e-01,7.682126e-01,7.682126e-01,0.6460,,,,,,,,,,,,,,0.013150053098797798,ok
mlp,ntk,swish,4096,1,3,6.126024e+03,3.552250e-01,3.588399e-01,1.039193e+00,0.5000,1.396225e+00,2.420229e-01,7.826340e-01,7.826340e-01,7.826340e-01,0.5659,,,,,,,,,,,,,,0.013150053098797798,ok
mlp,ntk,swish,4096,1,4,6.126453e+03,3.552250e-01,3.555872e-01,1.019695e+00,0.5000,1.375101e+00,2.420229e-01,7.746398e-01,7.746398e-01,7.746398e-01,0.6028,,,,,,,,,,,,,,0.013150053098797798,ok
mlp,ntk,swish,4096,2,3,6.126402e+03,3.545400e-01,3.588399e-01,1.077018e+00,0.5000,1.433708e+00,2.415921e-01,7.983243e-01,7.983243e-01,7.983243e-01,0.5034,,,,,,,,,,,,,,0.013489988632500172,ok
mlp,ntk,swish,4096,2,4,6.127035e+03,3.545400e-01,3.555872e-01,1.022533e+00,0.5000,1.377597e+00,2.415921e-01,7.698933e-01,7.698933e-01,7.698933e-01,0.7186,,,,,,,,,,,,,,0.013489988632500172,ok
